L	D	resultado	R
256	5	9.224254	409
256	5	9.838142	409
256	5	13.382592	409
256	5	10.540342	409
256	5	9.263961	409
256	5	13.595599	409
256	5	12.981320	409
256	5	9.234817	409
256	5	9.279609	409
256	5	13.181516	409
256	5	9.258680	409
256	5	9.230318	409
256	5	9.262885	409
256	5	9.241369	409
256	5	9.233936	409
256	5	9.283814	409
256	5	9.252421	409
256	5	9.235990	409
256	5	9.247042	409
256	5	9.258386	409
256	5	9.255061	409
256	5	9.229535	409
256	5	9.290367	409
256	5	9.288998	409
256	5	9.254083	409
256	5	9.277653	409
256	5	9.264548	409
256	5	9.247628	409
256	5	9.259951	409
256	5	9.250660	409
256	5	9.257506	409
256	5	9.243032	409
256	5	9.221809	409
256	5	9.255257	409
256	5	9.259169	409
256	5	9.235306	409
256	5	9.274328	409
256	5	9.268362	409
256	5	9.239315	409
256	5	9.248802	409
256	5	9.261222	409
256	5	9.280685	409
256	5	9.245379	409
256	5	9.241174	409
256	5	9.230513	409
256	5	9.265428	409
256	5	9.252616	409
256	5	9.235795	409
256	5	9.241271	409
256	5	9.243032	409
256	5	9.275306	409
256	5	9.332910	409
256	5	9.237751	409
256	5	9.240782	409
256	5	9.237751	409
256	5	9.259756	409
256	5	10.112469	409
256	5	9.234230	409
256	5	9.256919	409
256	5	9.260636	409
256	5	9.228949	409
256	5	9.206455	409
256	5	9.244792	409
256	5	9.217995	409
256	5	9.232176	409
256	12	11.808750	256
256	12	9.402656	256
256	12	9.412969	256
256	12	9.392188	256
256	12	9.384063	256
256	12	9.363437	256
256	12	9.399219	256
256	12	9.398125	256
256	12	9.414531	256
256	12	9.426406	256
256	12	9.376563	256
256	12	9.396250	256
256	12	9.401406	256
256	12	9.373594	256
256	12	9.380625	256
256	12	9.394219	256
256	12	9.425313	256
256	12	9.433438	256
256	12	9.377969	256
256	12	13.132344	256
256	12	9.399844	256
256	12	9.405938	256
256	12	9.380469	256
256	12	9.407500	256
256	12	9.403125	256
256	12	9.374375	256
256	12	9.346875	256
256	12	9.460156	256
256	12	9.363594	256
256	12	9.396406	256
256	12	9.372656	256
256	12	9.367969	256
256	12	9.374063	256
256	12	9.370469	256
256	12	9.352344	256
256	12	9.338594	256
256	12	9.346719	256
256	12	9.386563	256
256	12	9.385000	256
256	12	9.358750	256
256	12	9.366719	256
256	12	9.403594	256
256	12	9.383594	256
256	12	9.385781	256
256	12	9.399844	256
256	12	9.385000	256
256	12	9.406406	256
256	12	9.404375	256
256	12	9.390781	256
256	12	9.390625	256
256	12	9.380781	256
256	12	9.367188	256
256	12	13.188281	256
256	12	9.389375	256
256	12	9.397813	256
256	12	9.374531	256
256	12	9.409531	256
256	12	9.458438	256
256	12	9.386094	256
256	12	9.385469	256
256	12	9.400156	256
256	12	9.367812	256
256	12	9.431875	256
256	12	9.414375	256
256	12	9.393281	256
256	12	9.417188	256
256	12	9.357031	256
256	12	9.380937	256
256	12	9.348437	256
256	12	9.377344	256
256	12	10.515625	256
256	12	9.401563	256
256	12	9.373750	256
256	12	9.416094	256
256	12	9.386406	256
256	12	9.372656	256
256	12	9.406094	256
256	12	9.333281	256
256	12	9.551719	256
256	12	9.403125	256
256	12	9.397813	256
256	12	9.384688	256
256	12	9.384688	256
256	12	9.364844	256
256	12	9.370156	256
256	12	9.393906	256
256	12	9.384844	256
256	12	13.347188	256
256	12	9.388750	256
256	12	15.590469	256
256	12	9.403906	256
256	12	9.414062	256
256	12	9.390781	256
256	12	9.359687	256
256	12	9.413594	256
256	12	9.372031	256
256	12	9.382188	256
256	12	9.328594	256
256	12	9.380469	256
256	12	9.410156	256
256	51	9.380937	256
256	51	9.422969	256
256	51	9.379844	256
256	51	9.579688	256
256	51	9.437656	256
256	51	9.292813	256
256	51	9.400625	256
256	51	9.371406	256
256	51	9.402969	256
256	51	12.611406	256
256	51	9.402656	256
256	51	9.356719	256
256	51	9.370625	256
256	51	9.379375	256
256	51	9.414687	256
256	51	9.398438	256
256	51	9.398750	256
256	51	9.364375	256
256	51	9.405625	256
256	51	9.601719	256
256	51	9.741875	256
256	51	19.161875	256
256	51	9.440625	256
256	51	9.685000	256
256	51	9.428906	256
256	51	9.440156	256
256	51	9.392188	256
256	51	9.420469	256
256	51	9.366250	256
256	51	9.353750	256
256	51	9.359531	256
256	51	9.381719	256
256	51	9.397344	256
256	51	9.407813	256
256	51	9.365625	256
256	51	9.422656	256
256	51	9.401875	256
256	51	9.388438	256
256	51	9.381719	256
256	51	9.387344	256
256	51	9.387031	256
256	51	9.817969	256
256	51	9.401719	256
256	51	9.508750	256
256	51	9.396719	256
256	51	9.375781	256
256	51	9.419219	256
256	51	9.376719	256
256	51	11.080312	256
256	51	9.410156	256
256	51	11.197344	256
256	51	9.383906	256
256	51	9.714688	256
256	51	9.560625	256
256	51	10.003438	256
256	51	9.380625	256
256	51	11.342813	256
256	51	9.357344	256
256	51	15.894687	256
256	51	9.371875	256
256	51	9.501875	256
256	51	9.407813	256
256	51	9.367656	256
256	51	9.369844	256
256	51	9.430781	256
256	51	9.412031	256
256	51	9.413594	256
256	51	9.421406	256
256	51	9.436250	256
256	51	9.353750	256
256	51	9.441719	256
256	51	9.363906	256
256	51	9.357031	256
256	51	9.384844	256
256	51	9.359844	256
256	51	9.416562	256
256	51	9.403125	256
256	51	9.381094	256
256	51	9.376406	256
256	51	9.447031	256
256	51	9.359063	256
256	51	9.479375	256
256	51	9.373750	256
256	51	9.569688	256
256	51	9.364844	256
256	51	9.378438	256
256	51	9.376719	256
256	51	9.386719	256
256	51	9.382969	256
256	51	9.683281	256
256	51	9.373437	256
256	51	9.399531	256
256	51	9.403906	256
256	51	9.389688	256
256	51	9.391562	256
256	51	9.436250	256
256	51	9.393437	256
256	51	9.402500	256
256	51	9.370156	256
256	51	9.414844	256
256	93	9.474219	256
256	93	9.467500	256
256	93	9.471719	256
256	93	9.465781	256
256	93	9.452656	256
256	93	9.420000	256
256	93	9.457187	256
256	93	9.465781	256
256	93	9.423125	256
256	93	9.430781	256
256	93	9.646562	256
256	93	11.973437	256
256	93	9.490000	256
256	93	15.803047	256
256	93	15.983438	256
256	93	9.422656	256
256	93	15.388047	256
256	93	9.534844	256
256	93	15.297656	256
256	93	14.549766	256
256	93	14.558906	256
256	93	14.648672	256
256	93	14.667813	256
256	93	14.553594	256
256	93	14.591016	256
256	93	14.907813	256
256	93	14.597109	256
256	93	13.971875	256
256	93	14.009648	256
256	93	15.521133	256
256	93	15.515391	256
256	93	10.172812	256
256	93	14.150117	256
256	93	13.977969	256
256	93	12.861562	256
256	93	12.850938	256
256	93	12.888125	256
256	93	12.827305	256
256	93	12.906836	256
256	93	12.838711	256
256	93	12.893828	256
256	93	12.876719	256
256	93	10.052578	256
256	93	12.366406	256
256	93	12.497656	256
256	93	12.354805	256
256	93	12.342305	256
256	93	12.332578	256
256	93	10.090547	256
256	93	12.422109	256
256	93	12.024141	256
256	93	10.451719	256
256	93	10.712500	256
256	93	10.008750	256
256	93	11.099219	256
256	93	11.130156	256
256	93	11.134688	256
256	93	10.081641	256
256	93	10.707500	256
256	93	10.704531	256
256	93	10.740469	256
256	93	11.052656	256
256	93	10.727813	256
256	93	10.691562	256
256	93	10.754219	256
256	93	10.717969	256
256	93	10.711875	256
256	93	10.757812	256
256	93	10.371719	256
256	93	10.382656	256
256	93	10.298750	256
256	93	10.371562	256
256	93	10.435781	256
256	93	10.426406	256
256	93	10.271406	256
256	93	12.207031	256
256	93	10.484844	256
256	93	10.216094	256
256	93	10.049687	256
256	93	9.767969	256
256	93	10.082578	256
256	93	9.795938	256
256	93	9.689531	256
256	93	9.745938	256
256	93	9.768906	256
256	93	9.777812	256
256	93	9.785000	256
256	93	9.539062	256
256	93	9.718438	256
256	93	9.774375	256
256	93	9.996406	256
256	93	9.776094	256
256	93	9.744063	256
256	93	9.711250	256
256	93	9.744219	256
256	93	10.039219	256
256	93	9.713437	256
256	93	9.485625	256
256	93	9.636563	256
256	93	10.790000	256
768	1	9.404128	6144
768	1	9.211992	6144
768	1	9.201055	6144
768	1	9.091758	6144
768	1	9.091549	6144
768	1	9.229245	6144
768	1	9.095228	6144
768	1	9.217500	6144
768	1	9.134173	6144
768	1	9.271764	6144
768	1	9.262936	6144
768	1	11.291458	6144
768	1	9.951237	6144
768	1	9.213633	6144
768	1	9.335664	6144
768	1	9.314362	6144
768	1	9.276432	6144
768	1	9.189316	6144
768	1	9.375573	6144
768	1	9.262044	6144
768	1	9.344271	6144
768	1	9.288509	6144
768	1	9.293314	6144
768	1	9.219414	6144
768	1	9.368743	6144
768	1	9.228438	6144
768	1	9.119831	6144
768	1	9.198138	6144
768	1	9.297904	6144
768	1	9.272454	6144
768	1	9.177012	6144
768	1	9.290755	6144
768	1	9.273802	6144
768	1	9.180371	6144
768	1	10.837702	6144
768	1	9.366751	6144
768	1	9.277956	6144
768	1	9.183652	6144
768	1	10.247461	6144
768	1	9.267415	6144
768	1	9.217311	6144
768	1	9.297025	6144
768	1	9.672907	6144
768	1	9.192318	6144
768	1	9.634170	6144
768	1	10.109414	6144
768	1	9.238737	6144
768	1	9.358294	6144
768	1	9.144271	6144
768	1	9.259733	6144
768	1	9.219655	6144
768	1	9.268053	6144
768	1	9.269661	6144
768	1	9.322878	6144
768	1	9.263750	6144
768	1	9.087493	6144
768	1	9.282988	6144
768	1	10.200306	6144
768	1	9.234772	6144
768	1	9.253099	6144
768	1	9.338613	6144
768	1	9.277747	6144
768	1	9.147480	6144
768	1	9.262904	6144
768	1	9.270150	6144
768	1	9.255579	6144
768	1	9.284746	6144
768	1	9.092559	6144
768	1	9.165436	6144
768	1	9.777982	6144
768	1	9.450299	6144
768	1	9.270384	6144
768	1	9.341432	6144
768	1	9.267474	6144
768	1	9.182487	6144
768	1	9.320150	6144
768	1	9.258398	6144
768	1	9.171484	6144
768	1	9.262435	6144
768	1	9.351979	6144
768	1	9.395391	6144
768	1	9.879108	6144
768	1	9.223398	6144
768	1	9.194466	6144
768	1	9.464010	6144
768	1	9.207806	6144
768	1	9.091348	6144
768	1	9.282096	6144
768	1	9.273008	6144
768	1	9.376087	6144
768	1	9.300150	6144
768	1	9.265996	6144
768	1	9.201035	6144
768	1	9.633444	6144
768	1	9.261836	6144
768	1	9.266803	6144
768	1	9.204193	6144
768	1	9.270228	6144
768	1	9.266686	6144
768	1	9.347259	6144
768	5	9.941596	1228
768	5	9.429707	1228
768	5	9.439186	1228
768	5	9.231401	1228
768	5	9.432052	1228
768	5	9.237296	1228
768	5	9.429251	1228
768	5	9.438143	1228
768	5	9.747752	1228
768	5	10.959772	1228
768	5	10.204137	1228
768	5	9.246482	1228
768	5	9.452313	1228
768	5	9.243062	1228
768	5	9.418730	1228
768	5	9.431857	1228
768	5	9.224886	1228
768	5	9.430098	1228
768	5	9.241629	1228
768	5	9.231857	1228
768	5	9.232508	1228
768	5	9.226906	1228
768	5	9.229935	1228
768	5	9.539805	1228
768	5	9.255765	1228
768	5	9.229674	1228
768	5	9.239218	1228
768	5	9.265928	1228
768	5	9.250098	1228
768	5	9.294397	1228
768	5	9.549902	1228
768	5	9.262769	1228
768	5	9.244007	1228
768	5	9.260619	1228
768	5	9.576156	1228
768	5	9.373160	1228
768	5	9.389088	1228
768	5	9.305277	1228
768	5	9.258208	1228
768	5	9.232052	1228
768	5	9.231401	1228
768	5	9.672671	1228
768	5	9.225016	1228
768	5	9.248436	1228
768	5	9.240228	1228
768	5	9.244365	1228
768	5	9.228046	1228
768	5	9.241596	1228
768	5	9.240000	1228
768	5	9.232508	1228
768	5	9.232280	1228
768	5	9.229577	1228
768	5	9.232052	1228
768	5	9.238827	1228
768	5	9.239870	1228
768	5	9.629577	1228
768	5	9.235114	1228
768	5	9.243257	1228
768	5	9.240879	1228
768	5	10.945961	1228
768	5	9.279088	1228
768	5	10.221629	1228
768	5	9.282378	1228
768	5	9.255147	1228
768	5	9.448534	1228
768	5	9.233746	1228
768	5	9.235700	1228
768	5	9.234365	1228
768	5	9.244235	1228
768	5	9.243290	1228
768	5	9.246384	1228
768	5	9.228632	1228
768	5	9.234593	1228
768	5	9.242801	1228
768	5	9.237655	1228
768	5	9.234137	1228
768	5	9.231889	1228
768	5	9.246612	1228
768	5	9.237459	1228
768	5	9.228274	1228
768	5	9.247752	1228
768	5	10.329186	1228
768	5	9.234072	1228
768	5	9.235570	1228
768	5	10.504691	1228
768	5	10.326678	1228
768	5	9.286091	1228
768	5	9.274169	1228
768	5	9.248567	1228
768	5	9.436482	1228
768	5	9.232280	1228
768	5	9.257394	1228
768	5	9.260456	1228
768	5	9.800358	1228
768	5	9.241759	1228
768	5	9.230651	1228
768	5	9.247068	1228
768	5	9.241466	1228
768	5	9.248990	1228
768	5	9.226156	1228
768	12	9.462396	768
768	12	9.592500	768
768	12	9.672500	768
768	12	9.451250	768
768	12	9.455781	768
768	12	9.481354	768
768	12	9.466198	768
768	12	9.455365	768
768	12	9.464531	768
768	12	9.613333	768
768	12	9.973021	768
768	12	9.838125	768
768	12	10.806250	768
768	12	10.309948	768
768	12	9.563698	768
768	12	9.641562	768
768	12	9.464375	768
768	12	10.546823	768
768	12	9.463490	768
768	12	9.449948	768
768	12	10.282552	768
768	12	9.479740	768
768	12	9.460573	768
768	12	9.465573	768
768	12	9.466667	768
768	12	9.450833	768
768	12	9.459687	768
768	12	9.464323	768
768	12	9.468750	768
768	12	9.464635	768
768	12	9.465469	768
768	12	9.788229	768
768	12	9.476562	768
768	12	9.467917	768
768	12	9.451667	768
768	12	9.457917	768
768	12	9.470781	768
768	12	9.560573	768
768	12	13.622708	768
768	12	9.808229	768
768	12	11.506771	768
768	12	9.483385	768
768	12	9.860104	768
768	12	9.469531	768
768	12	9.467083	768
768	12	9.472448	768
768	12	9.459167	768
768	12	10.389271	768
768	12	9.450781	768
768	12	9.459375	768
768	12	9.465625	768
768	12	9.464063	768
768	12	9.467708	768
768	12	9.461198	768
768	12	9.474896	768
768	12	9.480937	768
768	12	9.531094	768
768	12	9.716719	768
768	12	9.979740	768
768	12	9.729271	768
768	12	9.579792	768
768	12	9.516875	768
768	12	9.606302	768
768	12	9.550469	768
768	12	14.616146	768
768	12	13.834635	768
768	12	10.381250	768
768	12	10.679740	768
768	12	9.812292	768
768	12	10.461667	768
768	12	10.430625	768
768	12	9.466094	768
768	12	9.486823	768
768	12	10.195417	768
768	12	9.461719	768
768	12	9.455990	768
768	12	9.551927	768
768	12	9.889792	768
768	12	9.473854	768
768	12	9.455781	768
768	12	9.602708	768
768	12	10.286979	768
768	12	9.517344	768
768	12	9.464844	768
768	12	9.997188	768
768	12	9.697083	768
768	12	9.613854	768
768	12	9.885990	768
768	12	9.824844	768
768	12	9.634063	768
768	12	11.246094	768
768	12	11.107240	768
768	12	10.228281	768
768	12	9.744427	768
768	12	9.926667	768
768	12	10.811823	768
768	12	9.541719	768
768	12	9.470365	768
768	12	9.463646	768
768	12	9.984010	768
768	51	9.997083	768
768	51	9.551406	768
768	51	9.480521	768
768	51	9.728750	768
768	51	9.723698	768
768	51	9.749948	768
768	51	9.846823	768
768	51	9.802812	768
768	51	10.286667	768
768	51	10.044792	768
768	51	9.543177	768
768	51	9.880521	768
768	51	10.657031	768
768	51	13.420104	768
768	51	12.149896	768
768	51	11.694271	768
768	51	9.705990	768
768	51	9.522708	768
768	51	9.547448	768
768	51	9.521250	768
768	51	10.537969	768
768	51	9.837500	768
768	51	9.718906	768
768	51	9.647500	768
768	51	9.569010	768
768	51	9.708802	768
768	51	10.220521	768
768	51	9.969479	768
768	51	9.721771	768
768	51	9.646406	768
768	51	9.911302	768
768	51	11.381823	768
768	51	11.572292	768
768	51	19.534844	768
768	51	10.942552	768
768	51	11.466771	768
768	51	10.461198	768
768	51	9.742396	768
768	51	10.085521	768
768	51	9.596615	768
768	51	11.226875	768
768	51	10.213698	768
768	51	11.001146	768
768	51	10.653542	768
768	51	10.062083	768
768	51	10.281302	768
768	51	9.743750	768
768	51	9.777188	768
768	51	9.792292	768
768	51	9.999948	768
768	51	10.493906	768
768	51	11.201875	768
768	51	11.995885	768
768	51	13.472865	768
768	51	12.461302	768
768	51	12.849167	768
768	51	10.301406	768
768	51	10.532083	768
768	51	9.763177	768
768	51	9.881042	768
768	51	10.829062	768
768	51	9.815156	768
768	51	9.632708	768
768	51	10.743750	768
768	51	11.658750	768
768	51	11.080677	768
768	51	10.770990	768
768	51	9.836823	768
768	51	10.382083	768
768	51	10.960469	768
768	51	10.125156	768
768	51	9.886302	768
768	51	11.220104	768
768	51	11.725781	768
768	51	11.348646	768
768	51	12.212083	768
768	51	9.863229	768
768	51	10.257917	768
768	51	9.883958	768
768	51	9.652083	768
768	51	9.850781	768
768	51	9.690938	768
768	51	9.598594	768
768	51	9.673021	768
768	51	9.782031	768
768	51	9.844635	768
768	51	10.014062	768
768	51	9.741719	768
768	51	10.225573	768
768	51	9.880885	768
768	51	9.493281	768
768	51	9.610469	768
768	51	9.785156	768
768	51	10.788958	768
768	51	10.744271	768
768	51	9.729010	768
768	51	9.502031	768
768	51	9.499219	768
768	51	9.868385	768
768	51	9.619531	768
768	93	9.828698	768
768	93	10.823177	768
768	93	9.984792	768
768	93	10.202604	768
768	93	10.459427	768
768	93	10.923750	768
768	93	11.538281	768
768	93	11.077708	768
768	93	11.378021	768
768	93	14.465990	768
768	93	15.877708	768
768	93	12.752917	768
768	93	12.512292	768
768	93	11.193021	768
768	93	11.136875	768
768	93	10.628073	768
768	93	10.656771	768
768	93	11.196563	768
768	93	10.937240	768
768	93	10.485000	768
768	93	10.194010	768
768	93	10.696875	768
768	93	11.326198	768
768	93	10.526875	768
768	93	11.762500	768
768	93	12.122708	768
768	93	13.771094	768
768	93	11.923385	768
768	93	11.398646	768
768	93	11.156562	768
768	93	10.838385	768
768	93	10.945104	768
768	93	11.332396	768
768	93	11.279115	768
768	93	11.269063	768
768	93	10.840052	768
768	93	11.031615	768
768	93	11.587760	768
768	93	11.075990	768
768	93	11.450208	768
768	93	11.674010	768
768	93	12.579010	768
768	93	12.158646	768
768	93	11.467865	768
768	93	10.605625	768
768	93	10.453333	768
768	93	10.530938	768
768	93	10.357760	768
768	93	10.368542	768
768	93	10.287812	768
768	93	10.373542	768
768	93	11.494427	768
768	93	11.141094	768
768	93	10.859948	768
768	93	11.377344	768
768	93	11.525937	768
768	93	12.192708	768
768	93	11.799375	768
768	93	11.176042	768
768	93	9.793490	768
768	93	9.769740	768
768	93	9.952708	768
768	93	9.708281	768
768	93	9.913958	768
768	93	10.889635	768
768	93	9.757344	768
768	93	9.761198	768
768	93	9.991667	768
768	93	10.798594	768
768	93	10.193542	768
768	93	10.561250	768
768	93	10.964844	768
768	93	13.863021	768
768	93	10.041823	768
768	93	10.081042	768
768	93	9.993333	768
768	93	10.269323	768
768	93	10.060573	768
768	93	9.846510	768
768	93	10.155104	768
768	93	11.378125	768
768	93	10.243802	768
768	93	10.131094	768
768	93	10.792813	768
768	93	10.487604	768
768	93	10.460625	768
768	93	12.502448	768
768	93	12.295104	768
768	93	12.308177	768
768	93	11.027656	768
768	93	10.879323	768
768	93	11.023750	768
768	93	10.322865	768
768	93	10.484167	768
768	93	10.666719	768
768	93	10.600052	768
768	93	10.910469	768
768	93	10.886615	768
768	93	9.809115	768
768	93	10.550469	768
2048	1	9.234294	16384
2048	1	9.483623	16384
2048	1	9.150349	16384
2048	1	9.102764	16384
2048	1	9.165413	16384
2048	1	9.153335	16384
2048	1	10.079868	16384
2048	1	9.219312	16384
2048	1	9.118823	16384
2048	1	9.100828	16384
2048	1	9.292114	16384
2048	1	9.217417	16384
2048	1	14.225822	16384
2048	1	9.126577	16384
2048	1	9.102048	16384
2048	1	9.107864	16384
2048	1	9.165417	16384
2048	1	10.005654	16384
2048	1	9.166355	16384
2048	1	9.106924	16384
2048	1	9.123628	16384
2048	1	9.131345	16384
2048	1	9.917341	16384
2048	1	9.311211	16384
2048	1	9.243232	16384
2048	1	9.167563	16384
2048	1	9.222004	16384
2048	1	9.115896	16384
2048	1	9.993352	16384
2048	1	9.155862	16384
2048	1	9.107776	16384
2048	1	9.123198	16384
2048	1	9.105088	16384
2048	1	10.145659	16384
2048	1	9.192683	16384
2048	1	9.115989	16384
2048	1	9.102434	16384
2048	1	9.291953	16384
2048	1	9.312710	16384
2048	1	9.270564	16384
2048	1	9.129097	16384
2048	1	9.284568	16384
2048	1	9.289573	16384
2048	1	9.115603	16384
2048	1	9.331460	16384
2048	1	9.197615	16384
2048	1	9.125110	16384
2048	1	9.125264	16384
2048	1	9.289138	16384
2048	1	9.310615	16384
2048	1	9.228086	16384
2048	1	9.105408	16384
2048	1	9.232534	16384
2048	1	9.176853	16384
2048	1	9.131733	16384
2048	1	9.296836	16384
2048	1	9.254595	16384
2048	1	9.236462	16384
2048	1	9.279910	16384
2048	1	9.095708	16384
2048	1	9.294561	16384
2048	1	9.391145	16384
2048	1	9.115554	16384
2048	1	9.308916	16384
2048	1	9.284883	16384
2048	1	9.296377	16384
2048	1	9.267283	16384
2048	1	9.254590	16384
2048	1	9.113660	16384
2048	1	9.205466	16384
2048	1	9.124741	16384
2048	1	9.217119	16384
2048	1	9.218318	16384
2048	1	9.137031	16384
2048	1	9.143486	16384
2048	1	9.103892	16384
2048	1	9.180964	16384
2048	1	10.016318	16384
2048	1	9.237944	16384
2048	1	9.148499	16384
2048	1	9.289456	16384
2048	1	9.299692	16384
2048	1	9.096743	16384
2048	1	14.511118	16384
2048	1	9.310439	16384
2048	1	16.721813	16384
2048	1	9.742557	16384
2048	1	13.861533	16384
2048	1	9.527690	16384
2048	1	13.016148	16384
2048	1	12.576391	16384
2048	1	9.915503	16384
2048	1	9.931449	16384
2048	1	9.627964	16384
2048	1	9.475457	16384
2048	1	9.201533	16384
2048	1	9.857473	16384
2048	1	9.280430	16384
2048	1	9.155469	16384
2048	1	9.101265	16384
2048	5	9.382222	3276
2048	5	9.823565	3276
2048	5	9.432613	3276
2048	5	9.434969	3276
2048	5	9.441685	3276
2048	5	10.406801	3276
2048	5	12.954408	3276
2048	5	9.344762	3276
2048	5	9.257705	3276
2048	5	9.389512	3276
2048	5	9.409463	3276
2048	5	9.192210	3276
2048	5	9.409231	3276
2048	5	9.311551	3276
2048	5	9.409817	3276
2048	5	9.450818	3276
2048	5	9.416410	3276
2048	5	9.296459	3276
2048	5	9.404676	3276
2048	5	9.414652	3276
2048	5	9.411160	3276
2048	5	9.823309	3276
2048	5	9.935104	3276
2048	5	9.711697	3276
2048	5	9.474371	3276
2048	5	9.246471	3276
2048	5	9.199145	3276
2048	5	9.429548	3276
2048	5	9.408278	3276
2048	5	9.192955	3276
2048	5	9.420952	3276
2048	5	9.409536	3276
2048	5	9.414847	3276
2048	5	9.186264	3276
2048	5	9.408510	3276
2048	5	9.175324	3276
2048	5	9.451697	3276
2048	5	12.053602	3276
2048	5	9.579328	3276
2048	5	9.452137	3276
2048	5	9.573004	3276
2048	5	9.410757	3276
2048	5	9.579560	3276
2048	5	9.423040	3276
2048	5	9.299560	3276
2048	5	9.423272	3276
2048	5	9.395897	3276
2048	5	9.425800	3276
2048	5	9.518046	3276
2048	5	9.188022	3276
2048	5	9.301074	3276
2048	5	9.180940	3276
2048	5	9.726154	3276
2048	5	9.798962	3276
2048	5	9.679389	3276
2048	5	9.263822	3276
2048	5	9.438840	3276
2048	5	9.410794	3276
2048	5	9.404908	3276
2048	5	9.409621	3276
2048	5	9.334493	3276
2048	5	9.187753	3276
2048	5	9.333260	3276
2048	5	9.187277	3276
2048	5	9.278120	3276
2048	5	9.412149	3276
2048	5	9.559035	3276
2048	5	9.414029	3276
2048	5	9.474017	3276
2048	5	9.558913	3276
2048	5	9.490635	3276
2048	5	9.247094	3276
2048	5	9.184713	3276
2048	5	9.420391	3276
2048	5	9.343223	3276
2048	5	9.404383	3276
2048	5	9.303419	3276
2048	5	9.421123	3276
2048	5	9.546691	3276
2048	5	9.408828	3276
2048	5	9.441538	3276
2048	5	9.437900	3276
2048	5	9.550745	3276
2048	5	9.757595	3276
2048	5	9.833712	3276
2048	5	9.583773	3276
2048	5	9.459560	3276
2048	5	9.988083	3276
2048	5	9.203321	3276
2048	5	9.398303	3276
2048	5	9.447460	3276
2048	5	9.380513	3276
2048	5	9.250403	3276
2048	5	9.585336	3276
2048	5	9.246789	3276
2048	5	9.345629	3276
2048	5	9.182002	3276
2048	5	9.180061	3276
2048	5	9.190806	3276
2048	5	9.531551	3276
2048	12	19.540269	2048
2048	12	10.263457	2048
2048	12	9.625391	2048
2048	12	10.117422	2048
2048	12	10.162617	2048
2048	12	9.800566	2048
