L	D	resultado	R
4096	23	13.382568	4096
4096	23	13.012813	4096
4096	23	13.135674	4096
4096	23	13.251006	4096
4096	39	19.768818	4096
4096	39	12.577666	4096
4096	39	11.958818	4096
4096	39	12.023965	4096
4096	39	12.039951	4096
4096	51	11.630977	4096
4096	51	15.747266	4096
4096	51	11.513271	4096
4096	51	11.114717	4096
4096	51	11.359746	4096
4096	76	12.552236	4096
4096	76	12.508555	4096
4096	76	15.906533	4096
4096	76	12.642432	4096
4096	76	12.248467	4096
4096	93	12.822656	4096
4096	93	15.444219	4096
4096	93	13.751436	4096
4096	93	12.553096	4096
4096	93	12.902793	4096
4096	98	14.482637	4096
4096	98	13.451689	4096
4096	98	13.092187	4096
4096	98	12.808174	4096
4096	98	13.498301	4096
8192	1	9.248701	65536
8192	1	9.174525	65536
8192	1	9.215796	65536
8192	1	9.195566	65536
8192	1	9.142838	65536
8192	5	9.359399	13107
8192	5	9.608438	13107
8192	5	9.432508	13107
8192	5	9.425434	13107
8192	5	9.466270	13107
8192	10	10.624043	8192
8192	10	11.089515	8192
8192	10	10.244360	8192
8192	10	10.282295	8192
8192	10	10.292744	8192
8192	17	11.664829	8192
8192	17	11.488223	8192
8192	17	12.510435	8192
8192	17	11.154917	8192
8192	17	11.610728	8192
8192	23	12.454810	8192
8192	23	12.203267	8192
8192	23	14.352158	8192
8192	23	13.725039	8192
8192	23	12.300645	8192
8192	39	12.984355	8192
8192	39	15.055942	8192
8192	39	14.624609	8192
8192	39	14.241421	8192
8192	39	13.021611	8192
8192	51	13.996514	8192
8192	51	13.120596	8192
8192	51	12.960503	8192
8192	51	13.867607	8192
8192	51	13.657974	8192
8192	76	13.759365	8192
8192	76	14.393804	8192
8192	76	14.376499	8192
8192	76	13.568984	8192
8192	76	18.047720	8192
8192	93	21.797749	8192
8192	93	15.649023	8192
8192	93	15.315508	8192
8192	93	15.390640	8192
8192	93	14.111541	8192
8192	98	13.602412	8192
8192	98	13.262930	8192
8192	98	13.869932	8192
8192	98	13.411836	8192
8192	98	13.508335	8192
12000	1	9.099391	96000
12000	1	9.146776	96000
12000	1	9.327036	96000
12000	1	9.263932	96000
12000	1	9.244556	96000
12000	5	9.597106	19200
12000	5	10.483727	19200
12000	5	19.219626	19200
12000	5	18.528901	19200
12000	5	12.460196	19200
12000	10	15.531695	12000
12000	10	14.964947	12000
12000	10	14.907623	12000
12000	10	14.174575	12000
12000	10	12.332162	12000
12000	17	17.255898	12000
12000	17	15.406908	12000
12000	17	13.968340	12000
12000	17	13.586513	12000
12000	17	13.555760	12000
12000	23	15.471793	12000
12000	23	14.820477	12000
12000	23	16.423953	12000
12000	23	14.037970	12000
12000	23	13.823007	12000
12000	39	17.769910	12000
12000	39	16.275850	12000
12000	39	19.583890	12000
12000	39	22.158220	12000
12000	39	20.442353	12000
12000	51	15.366297	12000
12000	51	14.302977	12000
12000	51	16.345100	12000
12000	51	17.920443	12000
12000	51	16.817867	12000
12000	76	15.071323	12000
12000	76	14.339593	12000
12000	76	13.800137	12000
12000	76	14.277677	12000
12000	76	13.672410	12000
12000	93	14.402367	12000
12000	93	13.938780	12000
12000	93	13.785943	12000
12000	93	13.684840	12000
12000	93	13.326540	12000
12000	98	13.564940	12000
12000	98	15.714157	12000
12000	98	13.404063	12000
12000	98	14.159807	12000
12000	98	14.428883	12000
16384	1	9.213783	131072
16384	1	9.254510	131072
16384	1	9.253233	131072
16384	1	9.253490	131072
16384	1	9.323643	131072
16384	5	9.451038	26214
16384	5	9.633292	26214
16384	5	9.289552	26214
16384	5	9.235573	26214
16384	5	9.487843	26214
16384	10	10.731580	16384
16384	10	10.518823	16384
16384	10	11.047363	16384
16384	10	11.294141	16384
16384	10	10.448960	16384
16384	17	13.383345	16384
16384	17	17.434062	16384
16384	17	15.091069	16384
16384	17	13.877520	16384
16384	17	21.909915	16384
16384	23	21.245132	16384
16384	23	29.480225	16384
16384	23	21.848621	16384
16384	23	27.985129	16384
16384	23	24.683076	16384
16384	39	26.807705	16384
16384	39	31.549839	16384
16384	39	32.973611	16384
16384	39	24.320032	16384
16384	39	26.033552	16384
16384	51	23.480476	16384
16384	51	18.388918	16384
16384	51	18.876675	16384
16384	51	23.006616	16384
16384	51	16.972356	16384
16384	76	15.070586	16384
16384	76	14.516506	16384
16384	76	14.864946	16384
16384	76	14.583081	16384
16384	76	14.558098	16384
16384	93	14.510632	16384
16384	93	14.757375	16384
16384	93	14.505146	16384
16384	93	14.749724	16384
16384	93	14.977671	16384
16384	98	15.199448	16384
16384	98	14.202688	16384
16384	98	14.884377	16384
16384	98	16.880425	16384
16384	98	15.236377	16384
20000	1	9.232522	160000
20000	1	9.349803	160000
20000	1	9.358338	160000
20000	1	9.293042	160000
20000	1	9.350575	160000
20000	5	9.978766	32000
20000	5	9.521900	32000
20000	5	9.232772	32000
20000	5	10.236489	32000
20000	5	9.422890	32000
20000	10	10.761650	20000
20000	10	12.722730	20000
20000	10	10.813810	20000
20000	10	10.771672	20000
20000	10	12.865524	20000
20000	17	17.532956	20000
20000	17	25.207308	20000
20000	17	21.013838	20000
20000	17	24.251560	20000
20000	17	27.404918	20000
20000	23	27.482874	20000
20000	23	28.189462	20000
20000	23	33.641724	20000
20000	23	33.593698	20000
20000	23	27.143826	20000
20000	39	28.675834	20000
20000	39	29.245182	20000
20000	39	30.391522	20000
20000	39	32.746080	20000
20000	39	33.732166	20000
20000	51	24.762092	20000
20000	51	23.606446	20000
20000	51	22.702226	20000
20000	51	19.168514	20000
20000	51	18.538526	20000
20000	76	15.640524	20000
20000	76	15.168038	20000
20000	76	15.223666	20000
20000	76	16.194494	20000
20000	76	23.312719	20000
20000	93	18.653005	20000
20000	93	19.400237	20000
20000	93	16.028870	20000
20000	93	15.990108	20000
20000	93	15.216847	20000
20000	98	19.050334	20000
20000	98	18.786172	20000
20000	98	19.204456	20000
20000	98	15.866622	20000
20000	98	16.523348	20000
24000	1	9.314621	192000
24000	1	9.352031	192000
24000	1	9.353326	192000
24000	1	15.081166	192000
24000	1	15.314291	192000
24000	5	18.646330	38400
24000	5	19.057684	38400
24000	5	13.407419	38400
24000	5	13.094837	38400
24000	5	11.915440	38400
24000	10	15.292060	24000
24000	10	13.567778	24000
24000	10	14.264323	24000
24000	10	12.809708	24000
24000	10	12.459198	24000
24000	17	24.947312	24000
24000	17	27.882333	24000
24000	17	29.360267	24000
24000	17	28.150998	24000
24000	17	24.058243	24000
24000	23	29.820302	24000
24000	23	31.154398	24000
24000	23	31.794908	24000
24000	23	31.967023	24000
24000	23	34.089710	24000
24000	39	32.789505	24000
24000	39	30.614902	24000
24000	39	37.572303	24000
24000	39	36.673510	24000
24000	39	35.411585	24000
24000	51	23.697913	24000
24000	51	20.801923	24000
24000	51	21.970970	24000
24000	51	22.015837	24000
24000	51	21.744498	24000
24000	76	17.209177	24000
24000	76	19.870535	24000
24000	76	23.693765	24000
24000	76	19.457256	24000
24000	76	21.622477	24000
24000	93	18.551073	24000
24000	93	22.954974	24000
24000	93	19.773588	24000
24000	93	17.651439	24000
24000	93	23.678312	24000
24000	98	18.668887	24000
24000	98	18.128635	24000
24000	98	20.254923	24000
24000	98	16.915740	24000
24000	98	18.528016	24000
28000	1	11.175868	224000
28000	1	9.403890	224000
28000	1	9.284136	224000
28000	1	9.305304	224000
28000	1	9.276536	224000
28000	5	14.792798	44800
28000	5	10.666837	44800
28000	5	13.104825	44800
28000	5	11.504437	44800
28000	5	11.244943	44800
28000	10	15.219766	28000
28000	10	13.278624	28000
28000	10	15.657671	28000
28000	10	12.415264	28000
28000	10	14.812251	28000
28000	17	29.460209	28000
28000	17	29.129366	28000
28000	17	29.167489	28000
28000	17	36.902847	28000
28000	17	34.039615	28000
28000	23	37.239599	28000
28000	23	32.914121	28000
28000	23	33.844944	28000
28000	23	42.173014	28000
28000	23	36.503866	28000
28000	39	38.824535	28000
28000	39	33.838709	28000
28000	39	39.921164	28000
28000	39	37.676238	28000
28000	39	42.960525	28000
28000	51	30.044959	28000
28000	51	25.037685	28000
28000	51	28.088131	28000
28000	51	24.835796	28000
28000	51	22.478109	28000
28000	76	24.306671	28000
28000	76	19.004199	28000
28000	76	24.348067	28000
28000	76	19.949997	28000
28000	76	23.171234	28000
28000	93	25.292862	28000
28000	93	27.848760	28000
28000	93	28.480549	28000
28000	93	23.213412	28000
28000	93	22.685477	28000
28000	98	26.072587	28000
28000	98	22.309667	28000
28000	98	27.852749	28000
28000	98	27.580221	28000
28000	98	25.081427	28000
32768	1	10.373028	262144
32768	1	9.389720	262144
32768	1	9.395566	262144
32768	1	9.385200	262144
32768	1	9.417876	262144
32768	5	10.257851	52428
32768	5	10.470618	52428
32768	5	10.382734	52428
32768	5	9.808169	52428
32768	5	10.700005	52428
32768	10	13.393455	32768
32768	10	14.131492	32768
32768	10	16.269209	32768
32768	10	13.621437	32768
32768	10	15.947444	32768
32768	17	32.388832	32768
32768	17	32.380928	32768
32768	17	29.836050	32768
32768	17	33.895366	32768
32768	17	32.089800	32768
32768	23	38.892371	32768
32768	23	39.420863	32768
32768	23	36.265476	32768
32768	23	39.002365	32768
32768	23	36.322809	32768
32768	39	38.752560	32768
32768	39	35.127040	32768
32768	39	40.889633	32768
32768	39	42.341033	32768
32768	39	40.332520	32768
32768	51	36.485117	32768
32768	51	31.775318	32768
32768	51	29.752410	32768
32768	51	29.885972	32768
32768	51	25.837073	32768
32768	76	24.072772	32768
32768	76	21.502902	32768
32768	76	24.056328	32768
32768	76	22.942026	32768
32768	76	24.580406	32768
32768	93	22.984897	32768
32768	93	24.460027	32768
32768	93	22.914858	32768
32768	93	22.691329	32768
32768	93	22.974333	32768
32768	98	23.702308	32768
32768	98	23.029181	32768
32768	98	24.032469	32768
32768	98	23.723608	32768
32768	98	22.843307	32768
