L	D	resultado	R
8192	39	13.972349	8192
8192	39	15.386187	8192
8192	51	15.741069	8192
8192	51	13.153311	8192
8192	51	13.361064	8192
8192	51	13.900664	8192
8192	51	13.100093	8192
8192	76	13.623125	8192
8192	76	13.988071	8192
8192	76	13.771621	8192
8192	76	13.775698	8192
8192	76	16.960669	8192
8192	93	22.834460	8192
8192	93	14.013315	8192
8192	93	13.467402	8192
8192	93	14.916504	8192
8192	93	13.286406	8192
8192	98	14.564980	8192
8192	98	13.405557	8192
8192	98	13.770630	8192
8192	98	13.322500	8192
8192	98	13.385996	8192
16384	1	9.153791	131072
16384	1	9.213513	131072
16384	1	9.275672	131072
16384	1	9.325262	131072
16384	1	9.144305	131072
16384	5	17.560312	26214
16384	5	15.240943	26214
16384	5	14.336470	26214
16384	5	12.249723	26214
16384	5	10.865023	26214
16384	10	12.598118	16384
16384	10	15.019050	16384
16384	10	12.759637	16384
16384	10	11.435571	16384
16384	10	11.472683	16384
16384	17	20.884916	16384
16384	17	19.983004	16384
16384	17	19.718799	16384
16384	17	18.217810	16384
16384	17	22.264751	16384
16384	23	17.184885	16384
16384	23	29.872539	16384
16384	23	23.139238	16384
16384	23	30.869059	16384
16384	23	26.619852	16384
16384	39	24.730569	16384
16384	39	26.853569	16384
16384	39	31.765507	16384
16384	39	23.631616	16384
16384	39	33.462147	16384
16384	51	22.796653	16384
16384	51	23.412153	16384
16384	51	24.791161	16384
16384	51	20.853973	16384
16384	51	33.464071	16384
16384	76	24.698711	16384
16384	76	21.676420	16384
16384	76	19.721848	16384
16384	76	17.579215	16384
16384	76	16.963727	16384
16384	93	16.685981	16384
16384	93	15.789709	16384
16384	93	14.629004	16384
16384	93	22.957308	16384
16384	93	20.826738	16384
16384	98	17.323281	16384
16384	98	24.294751	16384
16384	98	19.791519	16384
16384	98	18.206307	16384
16384	98	17.632853	16384
32768	1	9.909419	262144
32768	1	9.361869	262144
32768	1	9.397735	262144
32768	1	9.347805	262144
32768	1	14.666555	262144
32768	5	19.091641	52428
32768	5	16.414079	52428
32768	5	14.712249	52428
32768	5	13.506690	52428
32768	5	12.112837	52428
32768	10	23.958247	32768
32768	10	22.998354	32768
32768	10	19.222024	32768
32768	10	18.067721	32768
32768	10	19.499716	32768
32768	17	33.193336	32768
32768	17	29.942510	32768
32768	17	36.943807	32768
32768	17	32.054491	32768
32768	17	34.486884	32768
32768	23	37.514324	32768
32768	23	39.113005	32768
32768	23	35.702759	32768
32768	23	38.631671	32768
32768	23	37.330033	32768
32768	39	37.665220	32768
32768	39	36.810041	32768
32768	39	42.187863	32768
32768	39	39.631198	32768
32768	39	37.838148	32768
32768	51	23.843665	32768
32768	51	26.766364	32768
32768	51	25.128022	32768
32768	51	27.282125	32768
32768	51	25.521594	32768
32768	76	21.136117	32768
32768	76	24.228536	32768
32768	76	23.532198	32768
32768	76	23.381290	32768
32768	76	25.742112	32768
32768	93	28.659605	32768
32768	93	24.181720	32768
32768	93	22.058147	32768
32768	93	26.834507	32768
32768	93	33.081663	32768
32768	98	25.642012	32768
32768	98	23.035991	32768
32768	98	24.343647	32768
32768	98	26.466992	32768
32768	98	26.231042	32768
