L	D	resultado	R
256	1	9.107910	2048
256	1	10.055371	2048
256	1	9.122637	2048
256	1	9.093066	2048
256	1	9.121523	2048
256	1	9.123398	2048
256	1	9.324336	2048
256	1	9.813184	2048
256	1	9.383086	2048
256	1	9.177480	2048
256	1	9.118281	2048
256	1	9.424453	2048
256	1	9.118457	2048
256	1	9.116133	2048
256	1	9.218027	2048
256	1	10.882734	2048
256	1	12.478535	2048
256	1	9.153398	2048
256	1	9.556895	2048
256	1	9.267090	2048
256	1	9.129160	2048
256	1	11.850898	2048
256	1	13.074668	2048
256	1	13.429844	2048
256	1	13.177012	2048
256	1	12.969668	2048
256	1	12.875645	2048
256	1	12.880078	2048
256	1	13.076250	2048
256	1	12.940449	2048
256	1	13.065840	2048
256	1	13.231016	2048
256	1	12.483066	2048
256	1	17.665684	2048
256	1	12.702617	2048
256	1	14.319668	2048
256	1	13.114277	2048
256	1	13.026445	2048
256	1	12.915273	2048
256	1	17.431484	2048
256	1	12.949336	2048
256	1	11.510469	2048
256	1	9.344629	2048
256	1	9.719180	2048
256	1	24.926016	2048
256	1	9.123652	2048
256	1	9.507754	2048
256	1	9.129883	2048
256	1	9.139863	2048
256	1	9.116309	2048
256	1	9.822441	2048
256	1	11.594297	2048
256	1	9.264531	2048
256	1	9.107363	2048
256	1	9.115879	2048
256	1	9.631328	2048
256	1	9.101758	2048
256	1	9.127598	2048
256	1	9.123262	2048
256	1	9.364023	2048
256	1	9.113613	2048
256	1	9.108945	2048
256	1	9.116367	2048
256	1	9.425234	2048
256	1	9.181426	2048
256	1	9.468945	2048
256	1	9.195312	2048
256	1	9.742910	2048
256	1	12.486523	2048
256	1	9.152441	2048
256	1	9.590000	2048
256	1	9.115918	2048
256	1	9.134980	2048
256	1	9.124688	2048
256	1	9.121406	2048
256	1	9.121211	2048
256	1	9.113555	2048
256	1	9.107461	2048
256	1	9.393926	2048
256	1	9.111504	2048
256	1	9.121797	2048
256	1	9.137793	2048
256	1	10.653691	2048
256	1	9.593750	2048
256	1	9.123086	2048
256	1	9.112246	2048
256	1	9.355801	2048
256	1	9.449766	2048
256	1	10.766543	2048
256	1	9.913672	2048
256	1	9.120977	2048
256	1	9.190898	2048
256	1	9.267207	2048
256	1	9.151074	2048
256	1	9.107734	2048
256	1	9.527031	2048
256	1	9.117676	2048
256	1	9.127090	2048
256	1	9.125703	2048
256	1	9.120371	2048
256	5	9.273154	409
256	5	9.258680	409
256	5	9.260147	409
256	5	9.272078	409
256	5	9.373888	409
256	5	9.319707	409
256	5	9.258386	409
256	5	9.276773	409
256	5	9.242054	409
256	5	9.258582	409
256	5	9.250562	409
256	5	9.256919	409
256	5	9.247237	409
256	5	9.326259	409
