L	D	resultado	R
4096	39	13.522578	4096
4096	39	12.430195	4096
4096	51	11.669297	4096
4096	51	11.518760	4096
4096	51	11.239199	4096
4096	51	11.414482	4096
4096	51	14.469248	4096
4096	76	17.337803	4096
4096	76	15.772910	4096
4096	76	15.690332	4096
4096	76	16.023076	4096
4096	76	13.024805	4096
4096	93	14.464512	4096
4096	93	12.576084	4096
4096	93	12.756562	4096
4096	93	16.107080	4096
4096	93	13.563398	4096
4096	98	12.604512	4096
4096	98	14.437822	4096
4096	98	15.011885	4096
4096	98	13.763877	4096
4096	98	12.920742	4096
8192	1	9.290343	65536
8192	1	9.185747	65536
8192	1	9.304097	65536
8192	1	9.113141	65536
8192	1	9.243188	65536
8192	5	9.336519	13107
8192	5	9.536181	13107
8192	5	9.574786	13107
8192	5	9.227372	13107
8192	5	9.515593	13107
8192	10	10.473354	8192
8192	10	10.412842	8192
8192	10	10.150566	8192
8192	10	11.176812	8192
8192	10	10.508667	8192
8192	17	11.335459	8192
8192	17	11.330112	8192
8192	17	11.259785	8192
8192	17	11.262114	8192
8192	17	11.652998	8192
8192	23	12.525435	8192
8192	23	12.087456	8192
8192	23	11.921162	8192
8192	23	11.976963	8192
8192	23	14.260317	8192
8192	39	13.550083	8192
8192	39	12.925693	8192
8192	39	13.653955	8192
8192	39	14.476548	8192
8192	39	13.113369	8192
8192	51	12.980889	8192
8192	51	13.038711	8192
8192	51	13.429263	8192
8192	51	13.271489	8192
8192	51	13.074028	8192
8192	76	15.256304	8192
8192	76	13.629590	8192
8192	76	15.649775	8192
8192	76	13.663501	8192
8192	76	13.831733	8192
8192	93	13.877783	8192
8192	93	13.249248	8192
8192	93	14.090835	8192
8192	93	13.344878	8192
8192	93	13.190576	8192
8192	98	13.715420	8192
8192	98	13.303281	8192
8192	98	13.862773	8192
8192	98	13.300830	8192
8192	98	14.143564	8192
12000	1	9.237346	96000
12000	1	12.557333	96000
12000	1	9.619297	96000
12000	1	9.485059	96000
12000	1	9.344311	96000
12000	5	9.412287	19200
12000	5	9.664817	19200
12000	5	9.300840	19200
12000	5	9.636790	19200
12000	5	9.600021	19200
12000	10	10.530387	12000
12000	10	10.235257	12000
12000	10	10.399950	12000
12000	10	10.714100	12000
12000	10	10.461550	12000
12000	17	11.593697	12000
12000	17	13.672650	12000
12000	17	20.367647	12000
12000	17	13.161407	12000
12000	17	12.450480	12000
12000	23	26.779043	12000
12000	23	19.688557	12000
12000	23	19.424300	12000
12000	23	25.456973	12000
12000	23	18.080177	12000
12000	39	24.072157	12000
12000	39	16.622957	12000
12000	39	16.760967	12000
12000	39	18.247400	12000
12000	39	15.406850	12000
12000	51	16.296627	12000
12000	51	14.740357	12000
12000	51	16.276470	12000
12000	51	15.210977	12000
12000	51	16.080783	12000
12000	76	15.299253	12000
12000	76	15.269253	12000
12000	76	14.168833	12000
12000	76	16.103650	12000
12000	76	14.225273	12000
12000	93	14.840953	12000
12000	93	13.479083	12000
12000	93	14.605873	12000
12000	93	15.468187	12000
12000	93	13.534860	12000
12000	98	13.998297	12000
12000	98	13.950247	12000
12000	98	13.471067	12000
12000	98	14.262850	12000
12000	98	13.422277	12000
16384	1	9.234507	131072
16384	1	9.219715	131072
16384	1	9.201919	131072
16384	1	9.252018	131072
16384	1	9.202583	131072
16384	5	9.309905	26214
16384	5	9.633263	26214
16384	5	9.818561	26214
16384	5	9.280833	26214
16384	5	9.469764	26214
16384	10	10.559507	16384
16384	10	11.049485	16384
16384	10	10.372205	16384
16384	10	10.516289	16384
16384	10	11.207913	16384
16384	17	14.407190	16384
16384	17	17.570042	16384
16384	17	25.103623	16384
16384	17	16.892339	16384
16384	17	24.001318	16384
16384	23	24.697371	16384
16384	23	29.299468	16384
16384	23	27.180872	16384
16384	23	24.423938	16384
16384	23	27.556799	16384
16384	39	21.427871	16384
16384	39	25.496047	16384
16384	39	31.450195	16384
16384	39	23.331003	16384
16384	39	26.157444	16384
16384	51	21.112166	16384
16384	51	16.692627	16384
16384	51	16.780146	16384
16384	51	20.152280	16384
16384	51	16.161711	16384
16384	76	14.509890	16384
16384	76	16.581165	16384
16384	76	14.026382	16384
16384	76	13.942512	16384
16384	76	14.287778	16384
16384	93	15.756638	16384
16384	93	16.526223	16384
16384	93	13.585657	16384
16384	93	14.531902	16384
16384	93	13.956023	16384
16384	98	14.482246	16384
16384	98	14.923730	16384
16384	98	17.263743	16384
16384	98	17.041812	16384
16384	98	14.610645	16384
20000	1	9.312877	160000
20000	1	9.306723	160000
20000	1	9.358565	160000
20000	1	9.229261	160000
20000	1	9.238701	160000
20000	5	9.436397	32000
20000	5	18.774830	32000
20000	5	10.460625	32000
20000	5	11.544150	32000
20000	5	12.032797	32000
20000	10	12.694220	20000
20000	10	11.917060	20000
20000	10	12.831162	20000
20000	10	11.533034	20000
20000	10	11.333663	20000
20000	17	23.978150	20000
20000	17	26.463962	20000
20000	17	18.074996	20000
20000	17	27.016248	20000
20000	17	15.445706	20000
20000	23	29.284580	20000
20000	23	31.543532	20000
20000	23	25.343164	20000
20000	23	22.296470	20000
20000	23	31.452130	20000
20000	39	34.195576	20000
20000	39	33.734764	20000
20000	39	33.364702	20000
20000	39	31.068010	20000
20000	39	25.608216	20000
20000	51	19.703032	20000
20000	51	19.615322	20000
20000	51	20.725460	20000
20000	51	20.489588	20000
20000	51	18.515062	20000
20000	76	16.166110	20000
20000	76	15.208266	20000
20000	76	16.491240	20000
20000	76	16.110476	20000
20000	76	14.913490	20000
20000	93	15.873416	20000
20000	93	15.000352	20000
20000	93	15.216500	20000
20000	93	19.739666	20000
20000	93	19.367437	20000
20000	98	24.744884	20000
20000	98	19.628482	20000
20000	98	18.608363	20000
20000	98	20.090914	20000
20000	98	15.972067	20000
24000	1	9.316183	192000
24000	1	9.362727	192000
24000	1	9.428565	192000
24000	1	9.317600	192000
24000	1	10.204213	192000
24000	5	17.205709	38400
24000	5	11.922681	38400
24000	5	10.832906	38400
24000	5	15.202903	38400
24000	5	13.682752	38400
24000	10	14.562210	24000
24000	10	15.524486	24000
24000	10	13.074389	24000
24000	10	13.818257	24000
24000	10	12.503213	24000
24000	17	28.972820	24000
24000	17	30.838847	24000
24000	17	29.375655	24000
24000	17	24.515398	24000
24000	17	25.155585	24000
24000	23	32.882033	24000
24000	23	33.106787	24000
24000	23	33.037787	24000
24000	23	33.226012	24000
24000	23	32.999645	24000
24000	39	32.049327	24000
24000	39	30.809818	24000
24000	39	35.406427	24000
24000	39	36.641225	24000
24000	39	36.761477	24000
24000	51	21.180455	24000
24000	51	21.062505	24000
24000	51	23.415578	24000
24000	51	21.892395	24000
24000	51	21.230758	24000
24000	76	16.464625	24000
24000	76	17.257083	24000
24000	76	19.441012	24000
24000	76	22.130720	24000
24000	76	20.935193	24000
24000	93	18.537837	24000
24000	93	20.832917	24000
24000	93	18.101962	24000
24000	93	21.734118	24000
24000	93	19.236753	24000
24000	98	19.438155	24000
24000	98	21.843873	24000
24000	98	20.631802	24000
24000	98	25.394908	24000
24000	98	26.383177	24000
28000	1	12.455389	224000
28000	1	9.946210	224000
28000	1	13.935951	224000
28000	1	13.877023	224000
28000	1	10.611890	224000
28000	5	18.234399	44800
28000	5	11.374556	44800
28000	5	12.576015	44800
28000	5	10.139471	44800
28000	5	10.266583	44800
28000	10	13.475736	28000
28000	10	13.141153	28000
28000	10	13.598334	28000
28000	10	18.430973	28000
28000	10	18.373396	28000
28000	17	35.142741	28000
28000	17	34.040279	28000
28000	17	30.320858	28000
28000	17	30.892019	28000
28000	17	30.395143	28000
28000	23	32.461290	28000
28000	23	32.150299	28000
28000	23	47.435647	28000
28000	23	37.227494	28000
28000	23	32.216577	28000
28000	39	38.216450	28000
28000	39	35.616437	28000
28000	39	38.528626	28000
28000	39	36.056544	28000
28000	39	38.555660	28000
