L	D	resultado	R
256	12	9.383875	256
256	12	9.367531	256
256	12	9.616250	256
256	12	9.407219	256
256	12	9.398281	256
256	12	9.394203	256
256	12	9.385250	256
256	12	9.598984	256
256	12	9.381859	256
256	12	9.411375	256
256	12	9.389594	256
256	12	9.364281	256
256	12	9.458750	256
256	12	9.431688	256
256	12	9.575938	256
256	12	9.429422	256
256	12	9.396766	256
256	12	9.515078	256
256	12	9.390547	256
256	12	9.573078	256
256	12	9.383234	256
256	12	9.373109	256
256	12	9.410266	256
256	12	9.368047	256
256	12	9.436375	256
256	12	9.419813	256
256	12	9.526391	256
256	12	9.393703	256
256	12	9.391703	256
256	12	9.384562	256
256	12	9.402719	256
256	12	9.569672	256
256	12	9.402609	256
256	12	9.400172	256
256	12	9.461031	256
256	12	9.361937	256
256	12	9.500969	256
256	12	9.434859	256
256	12	9.538750	256
256	12	9.422250	256
256	12	9.423500	256
256	12	9.410797	256
256	12	9.379297	256
256	12	9.611969	256
256	12	9.401422	256
256	12	9.553891	256
256	12	9.414172	256
256	12	9.388641	256
256	12	9.414469	256
256	12	9.355750	256
256	12	9.540563	256
256	12	9.400187	256
256	12	9.442031	256
256	12	9.397391	256
256	12	9.371000	256
256	12	9.484734	256
256	51	9.394172	256
256	51	9.413250	256
256	51	9.547062	256
256	51	9.446641	256
256	51	9.417047	256
256	51	9.481859	256
256	51	9.418125	256
256	51	9.647219	256
256	51	9.392875	256
256	51	9.387719	256
256	51	9.693250	256
256	51	9.392391	256
256	51	9.461781	256
256	51	9.410250	256
256	51	9.409062	256
256	51	9.578812	256
256	51	9.390172	256
256	51	9.398375	256
256	51	9.421234	256
256	51	9.395281	256
256	51	9.392094	256
256	51	9.442328	256
256	51	9.402547	256
256	51	9.572875	256
256	51	9.399672	256
256	51	9.408250	256
256	51	9.385781	256
256	51	9.404547	256
256	51	9.402094	256
256	51	9.425266	256
256	51	9.417125	256
256	51	9.678547	256
256	51	9.465563	256
256	51	9.472422	256
256	51	9.387547	256
256	51	9.441281	256
256	51	9.543422	256
256	51	9.391438	256
256	51	9.442109	256
256	51	9.387344	256
256	51	9.398953	256
256	51	9.424500	256
256	51	9.461562	256
256	51	9.439063	256
256	51	9.592047	256
256	51	9.396234	256
256	51	9.421062	256
256	51	9.412969	256
256	51	9.402203	256
256	51	9.459203	256
256	51	9.454781	256
256	51	9.399344	256
256	51	9.519672	256
256	51	9.400594	256
256	51	9.390125	256
256	51	9.551891	256
256	51	9.396969	256
256	51	9.434469	256
256	51	9.476344	256
256	51	9.360578	256
256	51	9.524578	256
256	51	9.432906	256
256	51	9.399719	256
256	51	9.543266	256
256	51	9.422000	256
256	51	9.468438	256
256	51	9.456922	256
256	51	9.439594	256
256	51	9.437609	256
256	51	9.417391	256
256	51	9.404625	256
256	51	9.575313	256
256	51	9.467063	256
256	51	9.410484	256
256	51	9.536234	256
256	51	9.410609	256
256	51	9.423172	256
256	51	9.401938	256
256	51	9.532641	256
256	51	9.410703	256
256	51	9.414484	256
256	51	9.398141	256
256	51	9.613031	256
256	51	9.393203	256
256	51	9.419281	256
256	51	9.465500	256
256	51	9.440859	256
256	51	9.494953	256
256	51	9.457078	256
256	51	9.459188	256
256	51	9.600047	256
256	51	9.411547	256
256	51	9.397000	256
256	51	9.650234	256
256	51	9.385672	256
256	51	9.384578	256
256	51	9.398031	256
256	51	9.400344	256
256	51	9.430984	256
256	51	9.409125	256
256	93	9.464828	256
256	93	9.483141	256
256	93	9.522125	256
256	93	9.557063	256
256	93	9.752359	256
256	93	9.593859	256
256	93	9.491844	256
256	93	9.705844	256
256	93	9.530125	256
256	93	9.559031	256
256	93	9.731766	256
256	93	9.501437	256
256	93	9.470156	256
256	93	9.716422	256
256	93	9.593781	256
256	93	9.495234	256
256	93	9.723453	256
256	93	9.521625	256
256	93	9.587672	256
256	93	9.758812	256
256	93	9.467609	256
256	93	9.569672	256
256	93	9.710766	256
256	93	9.440531	256
256	93	9.539672	256
256	93	9.662812	256
256	93	9.442937	256
256	93	9.441328	256
256	93	9.561141	256
256	93	9.501078	256
256	93	9.477047	256
256	93	9.452828	256
256	93	9.465203	256
256	93	9.471469	256
256	93	9.520250	256
256	93	9.433703	256
256	93	9.499219	256
256	93	9.471391	256
256	93	9.509453	256
256	93	9.587406	256
256	93	9.689359	256
256	93	9.431641	256
256	93	9.522797	256
256	93	9.652844	256
256	93	9.428531	256
256	93	9.443016	256
256	93	9.647438	256
256	93	9.438547	256
256	93	9.441203	256
256	93	9.470609	256
256	93	9.420453	256
256	93	9.452906	256
256	93	9.470656	256
256	93	9.447031	256
256	93	9.454109	256
256	93	9.460953	256
256	93	9.436156	256
256	93	9.446328	256
256	93	9.455516	256
256	93	9.466047	256
256	93	9.475953	256
256	93	9.462094	256
256	93	9.457250	256
256	93	15.530770	256
256	93	16.974883	256
256	93	16.852313	256
256	93	16.035539	256
256	93	11.093484	256
256	93	16.064797	256
256	93	15.291867	256
256	93	15.300367	256
256	93	15.281727	256
256	93	14.573008	256
256	93	11.897914	256
256	93	14.564484	256
256	93	13.971992	256
256	93	13.921289	256
256	93	11.905742	256
256	93	13.376344	256
256	93	13.799426	256
256	93	13.695172	256
256	93	18.453586	256
256	93	20.059367	256
256	93	12.839250	256
256	93	15.266555	256
256	93	15.296445	256
256	93	15.281359	256
256	93	12.482840	256
256	93	12.458000	256
256	93	14.664844	256
256	93	12.321449	256
256	93	12.543305	256
256	93	12.662668	256
256	93	12.383535	256
256	93	11.909484	256
256	93	11.908164	256
256	93	12.335055	256
256	93	11.508250	256
256	93	11.826008	256
256	93	11.900492	256
768	1	10.958492	6144
768	1	10.369974	6144
768	1	10.151228	6144
768	1	9.753284	6144
768	1	9.724483	6144
768	1	9.276542	6144
768	1	9.100973	6144
768	1	9.105951	6144
768	1	9.111342	6144
768	1	9.101494	6144
768	1	9.110042	6144
768	1	9.110784	6144
768	1	18.063428	6144
768	1	16.019712	6144
768	1	14.588438	6144
768	1	13.308060	6144
768	1	12.674163	6144
768	1	16.870555	6144
768	1	12.746806	6144
768	1	14.029218	6144
768	1	12.870179	6144
768	1	12.318396	6144
768	1	11.650720	6144
768	1	11.126341	6144
768	1	17.921934	6144
768	1	16.449038	6144
768	1	15.180023	6144
768	1	13.732755	6144
768	1	12.773211	6144
768	1	18.128469	6144
768	1	16.013811	6144
768	1	14.229280	6144
768	1	12.439916	6144
768	1	12.066963	6144
768	1	10.850158	6144
768	1	10.562354	6144
768	1	10.333228	6144
768	1	10.004424	6144
768	1	9.529766	6144
768	1	9.273948	6144
768	1	9.383988	6144
768	1	9.110300	6144
768	1	9.113013	6144
768	1	9.106673	6144
768	1	18.577549	6144
768	1	15.945979	6144
768	1	14.392652	6144
768	1	13.171641	6144
768	1	12.237650	6144
768	1	11.448609	6144
768	1	10.784841	6144
768	1	10.158340	6144
768	1	9.618848	6144
768	1	9.211200	6144
768	1	9.162645	6144
768	1	16.931166	6144
768	1	10.922560	6144
768	1	10.651073	6144
768	1	9.947192	6144
768	1	9.536281	6144
768	1	9.176041	6144
768	1	9.165028	6144
768	1	9.187827	6144
768	1	9.783802	6144
768	1	9.406459	6144
768	1	9.412204	6144
768	1	9.393766	6144
768	1	9.188003	6144
768	1	9.196698	6144
768	1	9.178442	6144
768	1	9.170645	6144
768	1	9.150276	6144
768	1	9.121070	6144
768	1	9.128331	6144
768	1	9.127516	6144
768	1	9.153491	6144
768	1	9.149370	6144
768	1	9.149077	6144
768	1	9.175649	6144
768	1	9.201891	6144
768	1	9.157057	6144
768	1	9.180437	6144
768	1	9.148877	6144
768	1	9.115142	6144
768	1	9.135234	6144
768	1	9.126360	6144
768	1	9.208151	6144
768	1	9.121318	6144
768	1	9.113992	6144
768	1	9.110668	6144
768	1	9.107355	6144
768	1	9.150704	6144
768	1	9.125557	6144
768	1	16.704020	6144
768	1	14.816652	6144
768	1	13.309732	6144
768	1	12.118770	6144
768	1	11.264956	6144
768	1	17.830482	6144
768	1	13.907800	6144
768	5	13.543467	1228
768	5	13.278321	1228
768	5	12.452186	1228
768	5	12.926935	1228
768	5	12.168827	1228
768	5	11.984853	1228
768	5	11.686012	1228
768	5	11.431947	1228
768	5	11.314822	1228
768	5	10.917575	1228
768	5	10.859964	1228
768	5	10.922863	1228
768	5	11.311122	1228
768	5	10.688011	1228
768	5	10.742634	1228
768	5	10.193707	1228
768	5	10.357878	1228
768	5	9.827889	1228
768	5	10.151800	1228
768	5	10.212684	1228
768	5	10.163482	1228
768	5	10.125142	1228
768	5	9.906795	1228
768	5	9.816427	1228
768	5	9.549091	1228
768	5	9.595873	1228
768	5	9.321117	1228
768	5	9.275938	1228
768	5	9.270743	1228
768	5	9.456580	1228
768	5	9.279821	1228
768	5	9.260515	1228
768	5	9.240248	1228
768	5	9.285443	1228
768	5	9.267225	1228
768	5	9.285547	1228
768	5	9.284893	1228
768	5	9.281221	1228
768	5	9.265430	1228
768	5	9.243420	1228
768	5	9.296417	1228
768	5	9.271114	1228
768	5	9.255407	1228
768	5	9.267352	1228
768	5	9.272342	1228
768	5	9.269596	1228
768	5	9.240508	1228
768	5	9.279684	1228
768	5	9.270899	1228
768	5	9.306915	1228
768	5	9.283590	1228
768	5	9.271339	1228
768	5	9.281899	1228
768	5	9.247020	1228
768	5	12.153244	1228
768	5	9.266482	1228
768	5	18.857933	1228
768	5	10.148277	1228
768	5	9.273505	1228
768	5	10.219769	1228
768	5	9.278681	1228
768	5	9.851482	1228
768	5	9.262459	1228
768	5	9.545765	1228
768	5	9.285785	1228
768	5	9.602925	1228
768	5	9.245847	1228
768	5	9.649366	1228
768	5	9.283518	1228
768	5	9.241694	1228
768	5	9.268283	1228
768	5	9.275342	1228
768	5	9.272306	1228
768	5	9.278632	1228
768	5	9.285010	1228
768	5	17.442225	1228
768	5	9.866305	1228
768	5	10.496160	1228
768	5	10.547505	1228
768	5	10.543941	1228
768	5	10.213249	1228
768	5	10.244287	1228
768	5	10.003050	1228
768	5	9.875124	1228
768	5	9.344091	1228
768	5	9.277137	1228
768	5	9.242899	1228
768	5	14.310985	1228
768	5	9.272430	1228
768	5	9.273492	1228
768	5	9.269586	1228
768	5	9.254111	1228
768	5	9.287160	1228
768	5	9.266498	1228
768	5	9.254397	1228
