L	D	resultado	R
256	1	18.855435	2048
256	1	12.379502	2048
256	1	12.414502	2048
256	1	13.102642	2048
256	1	12.470112	2048
256	1	12.513174	2048
256	1	13.178228	2048
256	1	12.050322	2048
256	1	12.554814	2048
256	1	12.570898	2048
256	1	12.073062	2048
256	1	11.956802	2048
256	1	19.190864	2048
256	1	15.296387	2048
256	1	9.708066	2048
256	1	9.234121	2048
256	1	9.224121	2048
256	1	9.228672	2048
256	1	9.378320	2048
256	1	9.708594	2048
256	1	9.112187	2048
256	1	9.230957	2048
256	1	9.235234	2048
256	1	9.225664	2048
256	1	9.251035	2048
256	1	9.212539	2048
256	1	9.533125	2048
256	1	9.225586	2048
256	1	9.236660	2048
256	1	9.553594	2048
256	1	9.401973	2048
256	1	10.566064	2048
256	1	9.218340	2048
256	1	9.226230	2048
256	1	9.222324	2048
256	1	9.224629	2048
256	1	9.242480	2048
256	1	9.094023	2048
256	1	9.226270	2048
256	1	9.215820	2048
256	1	9.236055	2048
256	1	9.229941	2048
256	1	9.109199	2048
256	1	9.333965	2048
256	1	9.267246	2048
256	1	9.216094	2048
256	1	9.241152	2048
256	1	9.223418	2048
256	1	9.277559	2048
256	1	9.245742	2048
256	1	9.213926	2048
256	1	9.493320	2048
256	1	9.337227	2048
256	1	9.549355	2048
256	1	9.171875	2048
256	1	10.314512	2048
256	1	9.213242	2048
256	1	9.225117	2048
256	1	9.235117	2048
256	1	9.110586	2048
256	1	9.292578	2048
256	1	9.230020	2048
256	1	9.110664	2048
256	1	9.104531	2048
256	1	9.096367	2048
256	1	9.106563	2048
256	1	9.093281	2048
256	1	9.097305	2048
256	1	9.099355	2048
256	1	9.096836	2048
256	1	9.108848	2048
256	1	9.106523	2048
256	1	9.105215	2048
256	1	9.104316	2048
256	1	9.453437	2048
256	1	9.161582	2048
256	1	9.215332	2048
256	1	9.287422	2048
256	1	9.087344	2048
256	1	9.103887	2048
256	1	9.105273	2048
256	1	9.101230	2048
256	1	9.095820	2048
256	1	9.089688	2048
256	1	9.105156	2048
256	1	9.093145	2048
256	1	9.102168	2048
256	1	9.100586	2048
256	1	9.103320	2048
256	1	9.095977	2048
256	1	9.092813	2048
256	1	9.110840	2048
256	1	9.097402	2048
256	1	9.138594	2048
256	1	9.100078	2048
256	1	9.099316	2048
256	1	9.108633	2048
256	1	9.108945	2048
256	1	10.902832	2048
256	1	9.927637	2048
256	5	9.258191	409
256	5	9.236675	409
256	5	9.210171	409
256	5	9.238240	409
256	5	9.262005	409
256	5	9.267873	409
256	5	9.231589	409
256	5	10.231980	409
256	5	9.255061	409
256	5	9.276186	409
256	5	9.234914	409
256	5	9.250758	409
256	5	9.241760	409
256	5	9.227971	409
256	5	9.266504	409
256	5	9.245770	409
256	5	10.237262	409
256	5	9.254181	409
256	5	9.238142	409
256	5	9.252910	409
256	5	9.275892	409
256	5	9.253399	409
256	5	9.227971	409
256	5	9.222396	409
256	5	9.238826	409
256	5	9.230318	409
256	5	9.249095	409
256	5	9.268166	409
256	5	9.236381	409
256	5	9.255061	409
256	5	9.263765	409
256	5	9.691443	409
256	5	9.268460	409
256	5	21.574328	409
256	5	9.235697	409
256	5	9.259071	409
256	5	9.244792	409
256	5	9.252127	409
256	5	9.269829	409
256	5	9.231002	409
256	5	13.371540	409
256	5	13.080782	409
256	5	12.905330	409
256	5	13.374279	409
256	5	13.150611	409
256	5	9.283423	409
256	5	12.963325	409
256	5	10.879511	409
256	5	9.268460	409
256	5	9.277653	409
256	5	9.250073	409
256	5	9.242836	409
256	5	9.233447	409
256	5	13.422494	409
256	5	9.225819	409
256	5	9.270220	409
256	5	9.227775	409
256	5	10.705721	409
256	5	9.248900	409
256	5	9.242054	409
256	5	10.178191	409
256	5	9.583667	409
256	5	9.248802	409
256	5	10.153741	409
256	5	9.259853	409
256	5	9.231980	409
256	5	9.591785	409
256	5	9.231491	409
256	5	9.246553	409
256	5	9.234034	409
256	5	9.264743	409
256	5	9.234034	409
256	5	9.247726	409
256	5	9.243912	409
256	5	9.262592	409
256	5	9.270709	409
256	5	9.217017	409
256	5	9.269535	409
256	5	9.244401	409
256	5	9.247922	409
256	5	9.259169	409
256	5	9.247237	409
256	5	9.244890	409
256	5	9.243716	409
256	5	9.237457	409
256	5	9.255159	409
256	5	9.273839	409
256	5	9.217115	409
256	5	9.246259	409
256	5	9.249193	409
256	5	9.278435	409
256	5	12.825330	409
256	5	9.256137	409
256	5	9.265819	409
256	5	9.282054	409
256	5	9.253692	409
256	5	9.276577	409
256	5	9.254279	409
256	5	9.249878	409
256	5	9.231589	409
256	12	9.400000	256
256	12	9.381562	256
256	12	9.349687	256
256	12	9.425937	256
256	12	9.380625	256
256	12	9.378906	256
256	12	9.339219	256
256	12	9.668906	256
256	12	9.382500	256
256	12	9.382969	256
256	12	9.369687	256
256	12	9.402656	256
256	12	9.431250	256
256	12	9.364531	256
256	12	9.400313	256
256	12	9.708281	256
256	12	9.375000	256
256	12	9.384063	256
256	12	9.439375	256
256	12	9.421719	256
256	12	9.368906	256
256	12	9.352344	256
256	12	9.387187	256
256	12	9.380313	256
256	12	9.380781	256
256	12	9.379062	256
256	12	13.984531	256
256	12	9.378750	256
256	12	9.392812	256
256	12	9.377500	256
256	12	9.365312	256
256	12	9.396250	256
256	12	9.379219	256
256	12	9.367500	256
256	12	9.583125	256
256	12	9.367344	256
256	12	9.414844	256
256	12	9.402812	256
256	12	9.355000	256
256	12	9.870156	256
256	12	11.269219	256
256	12	9.371719	256
256	12	9.396562	256
256	12	9.383281	256
256	12	9.367969	256
256	12	9.363906	256
256	12	9.393437	256
256	12	9.381562	256
256	12	9.381875	256
256	12	9.384063	256
256	12	9.342500	256
256	12	9.394375	256
256	12	9.386094	256
256	12	9.404219	256
256	12	9.407344	256
256	12	9.377969	256
256	12	9.401250	256
256	12	9.401875	256
256	12	9.381250	256
256	12	9.425000	256
256	12	9.432813	256
256	12	9.428906	256
256	12	9.402812	256
256	12	10.969062	256
256	12	9.550625	256
256	12	9.378906	256
256	12	9.406406	256
256	12	9.370625	256
256	12	9.411250	256
256	12	9.373437	256
256	12	9.401406	256
256	12	9.397500	256
256	12	9.332812	256
256	12	9.373437	256
256	12	9.378906	256
256	12	9.400469	256
256	12	9.377656	256
256	12	9.367656	256
256	12	9.360781	256
256	12	10.748437	256
256	12	9.428437	256
256	12	9.364531	256
256	12	9.411406	256
256	12	9.395156	256
256	12	9.367188	256
256	12	9.407500	256
256	12	9.417656	256
256	12	9.370469	256
256	12	9.386406	256
256	12	9.425000	256
256	12	9.383750	256
256	12	9.367500	256
256	12	9.375781	256
256	12	9.408281	256
256	12	9.402500	256
256	12	9.372031	256
256	12	9.406406	256
256	12	9.390156	256
256	12	9.447344	256
256	12	9.370000	256
256	51	9.391875	256
256	51	9.479844	256
256	51	9.395469	256
256	51	9.377656	256
256	51	9.406875	256
256	51	9.359219	256
256	51	9.518750	256
256	51	9.657344	256
256	51	9.346094	256
256	51	9.410000	256
256	51	9.381094	256
256	51	9.369687	256
256	51	9.419063	256
256	51	9.419375	256
256	51	9.468594	256
256	51	9.378438	256
256	51	9.382188	256
256	51	12.391406	256
256	51	9.419063	256
256	51	9.382656	256
256	51	9.368125	256
256	51	9.371875	256
256	51	9.357812	256
256	51	9.416094	256
256	51	9.384531	256
256	51	9.410625	256
256	51	9.434062	256
256	51	12.243906	256
256	51	10.416719	256
256	51	9.627969	256
256	51	9.365000	256
256	51	9.534219	256
256	51	9.362656	256
256	51	9.401250	256
256	51	9.397500	256
256	51	9.355937	256
256	51	9.391562	256
256	51	9.388125	256
256	51	9.416406	256
256	51	9.414062	256
256	51	9.402656	256
256	51	9.362656	256
256	51	9.380781	256
256	51	9.369531	256
256	51	9.434531	256
256	51	9.445000	256
256	51	9.357500	256
256	51	9.360312	256
256	51	9.399844	256
256	51	9.425937	256
256	51	9.404687	256
256	51	9.397500	256
256	51	9.350625	256
256	51	9.366250	256
256	51	9.899688	256
256	51	9.397031	256
256	51	9.344375	256
256	51	9.418750	256
256	51	12.480625	256
256	51	9.627969	256
256	51	9.631094	256
256	51	9.379531	256
256	51	9.413594	256
256	51	16.547969	256
256	51	9.483750	256
256	51	9.406406	256
256	51	9.369531	256
256	51	9.403438	256
256	51	9.440938	256
256	51	9.359687	256
256	51	9.396250	256
256	51	11.072031	256
256	51	9.392344	256
256	51	9.433125	256
256	51	9.381562	256
256	51	9.422969	256
256	51	9.380000	256
256	51	9.373125	256
256	51	9.374219	256
256	51	9.417188	256
256	51	9.402656	256
256	51	9.382031	256
256	51	9.387344	256
256	51	9.393437	256
256	51	9.386250	256
256	51	9.386563	256
256	51	9.390313	256
256	51	9.392188	256
256	51	9.417500	256
256	51	9.557500	256
256	51	9.517812	256
256	51	9.460313	256
256	51	9.405469	256
256	51	9.440938	256
256	51	9.401406	256
256	51	9.383437	256
256	51	9.403125	256
256	51	9.430625	256
256	51	9.423594	256
256	51	9.365781	256
256	93	9.465000	256
256	93	9.422812	256
256	93	9.471094	256
256	93	9.745156	256
256	93	9.452813	256
256	93	9.408437	256
256	93	9.447344	256
256	93	9.466719	256
256	93	9.465625	256
256	93	9.506562	256
256	93	9.454688	256
256	93	9.812031	256
256	93	9.420469	256
256	93	9.430781	256
256	93	9.421250	256
256	93	9.523750	256
256	93	9.683750	256
256	93	10.989219	256
256	93	9.493281	256
256	93	10.032344	256
256	93	9.599219	256
256	93	10.215938	256
256	93	9.466094	256
256	93	10.920000	256
256	93	9.445469	256
256	93	9.451719	256
256	93	9.432656	256
256	93	9.498437	256
256	93	9.475625	256
256	93	9.768750	256
256	93	10.907344	256
256	93	9.873594	256
256	93	9.467969	256
256	93	9.422969	256
256	93	9.429844	256
256	93	9.451719	256
256	93	9.535625	256
256	93	9.537344	256
256	93	9.499844	256
256	93	9.458281	256
256	93	9.491563	256
256	93	9.500937	256
256	93	9.453437	256
256	93	9.673125	256
256	93	9.469062	256
256	93	9.448281	256
256	93	9.704375	256
256	93	9.811563	256
256	93	9.595625	256
256	93	9.866094	256
256	93	9.504531	256
256	93	9.466250	256
256	93	9.404531	256
256	93	9.418594	256
256	93	9.538906	256
256	93	9.430938	256
256	93	9.478594	256
256	93	9.490312	256
256	93	11.111875	256
256	93	9.456406	256
256	93	9.790781	256
256	93	9.423125	256
256	93	9.623125	256
256	93	9.610000	256
256	93	9.475781	256
256	93	9.476875	256
256	93	9.488281	256
256	93	9.479844	256
256	93	9.557031	256
256	93	9.642969	256
256	93	9.427031	256
256	93	9.714063	256
256	93	9.487500	256
256	93	9.444375	256
256	93	9.626094	256
256	93	11.832969	256
256	93	9.500937	256
256	93	9.660156	256
256	93	9.477500	256
256	93	9.460000	256
256	93	9.467656	256
256	93	9.454844	256
256	93	9.662031	256
256	93	9.445937	256
256	93	9.435000	256
256	93	9.535937	256
256	93	10.775156	256
256	93	9.591875	256
256	93	9.442500	256
256	93	9.674375	256
256	93	9.554844	256
256	93	9.469687	256
256	93	9.450781	256
256	93	9.422656	256
256	93	9.445312	256
256	93	9.485469	256
256	93	9.474687	256
256	93	9.439375	256
256	93	9.460469	256
256	93	9.888750	256
768	1	9.333145	6144
768	1	9.574954	6144
768	1	9.135306	6144
768	1	9.280501	6144
768	1	9.136419	6144
768	1	9.089141	6144
768	1	9.259089	6144
768	1	9.086549	6144
768	1	9.089941	6144
768	1	9.189850	6144
768	1	9.090638	6144
768	1	9.091790	6144
768	1	9.219661	6144
768	1	9.498275	6144
768	1	9.141458	6144
768	1	9.214043	6144
768	1	9.091745	6144
768	1	9.093770	6144
768	1	9.194030	6144
768	1	9.090104	6144
768	1	9.092174	6144
768	1	9.182051	6144
768	1	9.269844	6144
768	1	9.184622	6144
768	1	9.387884	6144
768	1	9.563724	6144
768	1	9.153451	6144
768	1	9.225163	6144
768	1	9.097122	6144
768	1	9.086042	6144
768	1	9.362611	6144
768	1	9.267285	6144
768	1	9.091094	6144
768	1	9.377975	6144
768	1	9.280833	6144
768	1	9.316595	6144
768	1	9.576634	6144
768	1	9.451133	6144
768	1	9.118275	6144
768	1	15.545260	6144
768	1	9.260417	6144
768	1	9.271055	6144
768	1	9.276660	6144
768	1	9.184147	6144
768	1	9.324017	6144
768	1	9.270273	6144
768	1	9.199583	6144
768	1	9.718574	6144
768	1	9.229232	6144
768	1	9.275833	6144
768	1	9.312207	6144
768	1	9.265710	6144
768	1	9.092884	6144
768	1	9.381029	6144
768	1	9.267507	6144
768	1	9.267812	6144
768	1	9.343548	6144
768	1	9.262402	6144
768	1	9.332487	6144
768	1	10.057044	6144
768	1	9.264805	6144
768	1	9.342376	6144
768	1	9.391172	6144
768	1	9.268040	6144
768	1	9.266569	6144
768	1	9.279154	6144
768	1	9.263685	6144
768	1	9.089792	6144
768	1	9.289961	6144
768	1	9.270039	6144
768	1	9.097454	6144
768	1	9.297220	6144
768	1	9.714590	6144
768	1	9.270352	6144
768	1	9.370391	6144
768	1	9.304609	6144
768	1	9.265632	6144
768	1	9.217773	6144
768	1	9.316999	6144
768	1	9.270521	6144
768	1	9.375007	6144
768	1	9.267917	6144
768	1	9.521113	6144
768	1	9.386074	6144
768	1	9.412982	6144
768	1	9.270443	6144
768	1	9.231465	6144
768	1	9.344583	6144
768	1	9.266224	6144
768	1	9.369193	6144
768	1	9.258620	6144
768	1	9.271042	6144
768	1	9.209720	6144
768	1	9.096888	6144
768	1	9.280540	6144
768	1	9.658796	6144
768	1	9.203965	6144
768	1	9.342096	6144
768	1	9.096751	6144
768	1	9.341289	6144
768	5	9.512215	1228
768	5	9.427752	1228
768	5	9.711531	1228
768	5	9.425896	1228
768	5	9.237394	1228
768	5	9.233192	1228
768	5	9.233616	1228
768	5	9.428893	1228
768	5	9.424593	1228
768	5	10.037915	1228
768	5	9.424397	1228
768	5	9.433811	1228
768	5	9.227720	1228
768	5	9.252606	1228
768	5	9.287948	1228
768	5	9.434397	1228
768	5	9.433127	1228
768	5	9.247557	1228
768	5	9.441857	1228
768	5	9.466710	1228
768	5	9.229479	1228
768	5	9.229121	1228
768	5	9.414984	1228
768	5	9.420619	1228
768	5	9.561661	1228
768	5	9.433322	1228
768	5	9.317101	1228
768	5	9.232443	1228
768	5	9.239055	1228
768	5	9.229577	1228
768	5	9.227003	1228
768	5	9.239544	1228
768	5	9.238664	1228
768	5	9.232997	1228
768	5	9.975733	1228
768	5	9.226906	1228
768	5	9.238469	1228
768	5	9.224039	1228
768	5	9.984886	1228
768	5	9.567296	1228
768	5	9.280293	1228
768	5	9.301368	1228
768	5	9.230521	1228
768	5	9.575472	1228
768	5	9.247134	1228
768	5	9.236873	1228
768	5	9.231205	1228
768	5	9.218046	1228
768	5	9.245668	1228
768	5	9.245928	1228
768	5	9.697492	1228
768	5	9.235928	1228
768	5	9.235342	1228
768	5	9.223876	1228
768	5	9.227068	1228
768	5	9.238502	1228
768	5	9.235928	1228
768	5	9.472801	1228
768	5	9.233485	1228
768	5	9.242769	1228
768	5	9.253127	1228
768	5	9.233322	1228
768	5	9.238730	1228
768	5	9.254430	1228
768	5	11.184984	1228
768	5	9.370423	1228
768	5	9.338013	1228
768	5	9.245212	1228
768	5	9.262085	1228
768	5	9.240945	1228
768	5	9.235831	1228
768	5	9.240065	1228
768	5	9.230847	1228
