L	D	resultado	R
4096	98	12.911943	4096
8192	1	9.179068	65536
8192	1	9.140724	65536
8192	1	9.357125	65536
8192	1	9.182990	65536
8192	1	9.114424	65536
8192	5	9.429368	13107
8192	5	9.361114	13107
8192	5	9.399454	13107
8192	5	9.348629	13107
8192	5	9.433381	13107
8192	10	10.426162	8192
8192	10	10.725205	8192
8192	10	10.384756	8192
8192	10	10.415234	8192
8192	10	10.159556	8192
8192	17	15.367963	8192
8192	17	11.576958	8192
8192	17	13.938345	8192
8192	17	11.372832	8192
8192	17	11.455010	8192
8192	23	12.077710	8192
8192	23	12.112354	8192
8192	23	15.571255	8192
8192	23	12.239062	8192
8192	23	12.270615	8192
8192	39	14.123774	8192
8192	39	16.100474	8192
8192	39	15.321201	8192
8192	39	13.548916	8192
8192	39	13.009170	8192
8192	51	13.598223	8192
8192	51	13.141113	8192
8192	51	13.000645	8192
8192	51	14.660161	8192
8192	51	14.019126	8192
8192	76	13.593618	8192
8192	76	15.424697	8192
8192	76	13.787104	8192
8192	76	13.586377	8192
8192	76	14.411050	8192
8192	93	14.061104	8192
8192	93	14.334463	8192
8192	93	13.341172	8192
8192	93	13.281353	8192
8192	93	13.450903	8192
8192	98	13.481860	8192
8192	98	13.869634	8192
8192	98	13.443306	8192
8192	98	14.318403	8192
8192	98	13.466616	8192
12000	1	9.186590	96000
12000	1	9.222474	96000
12000	1	9.251753	96000
12000	1	9.136795	96000
12000	1	9.230837	96000
12000	5	9.472390	19200
12000	5	9.484867	19200
12000	5	9.306790	19200
12000	5	9.821969	19200
12000	5	9.488444	19200
12000	10	10.249760	12000
12000	10	10.238430	12000
12000	10	10.188077	12000
12000	10	10.979407	12000
12000	10	10.305540	12000
12000	17	12.261717	12000
12000	17	12.274410	12000
12000	17	17.672140	12000
12000	17	12.493037	12000
12000	17	12.066213	12000
12000	23	14.841207	12000
12000	23	15.503993	12000
12000	23	13.384887	12000
12000	23	14.153903	12000
12000	23	20.566743	12000
12000	39	14.847490	12000
12000	39	23.714343	12000
12000	39	17.154260	12000
12000	39	15.735843	12000
12000	39	18.496287	12000
12000	51	14.951753	12000
12000	51	21.258223	12000
12000	51	15.560120	12000
12000	51	18.010837	12000
12000	51	15.449020	12000
12000	76	16.655017	12000
12000	76	13.899950	12000
12000	76	15.048797	12000
12000	76	13.831187	12000
12000	76	15.419040	12000
12000	93	13.344357	12000
12000	93	13.573117	12000
12000	93	15.005447	12000
12000	93	14.042280	12000
12000	93	15.414440	12000
12000	98	14.000947	12000
12000	98	13.669870	12000
12000	98	13.988290	12000
12000	98	24.692360	12000
12000	98	19.468179	12000
16384	1	11.522080	131072
16384	1	10.432144	131072
16384	1	14.526851	131072
16384	1	11.985030	131072
16384	1	10.555693	131072
16384	5	10.053928	26214
16384	5	9.819963	26214
16384	5	10.058002	26214
16384	5	9.523223	26214
16384	5	9.290706	26214
16384	10	11.558860	16384
16384	10	10.507759	16384
16384	10	10.394060	16384
16384	10	10.225488	16384
16384	10	17.345607	16384
16384	17	13.393694	16384
16384	17	15.628806	16384
16384	17	14.485801	16384
16384	17	13.472561	16384
16384	17	19.091689	16384
16384	23	24.391252	16384
16384	23	30.791331	16384
16384	23	21.151003	16384
16384	23	26.610916	16384
16384	23	18.865930	16384
16384	39	22.750000	16384
16384	39	33.944377	16384
16384	39	25.388469	16384
16384	39	20.814116	16384
16384	39	34.089282	16384
16384	51	16.446648	16384
16384	51	16.664307	16384
16384	51	20.162239	16384
16384	51	17.117742	16384
16384	51	16.796855	16384
16384	76	18.432817	16384
16384	76	14.552825	16384
16384	76	15.169868	16384
16384	76	15.189954	16384
16384	76	16.202080	16384
16384	93	15.039912	16384
16384	93	14.303198	16384
16384	93	14.322947	16384
16384	93	15.232283	16384
16384	93	14.536255	16384
16384	98	17.462874	16384
16384	98	19.857549	16384
16384	98	16.820408	16384
16384	98	22.509291	16384
16384	98	18.420447	16384
20000	1	10.618995	160000
20000	1	9.449450	160000
20000	1	9.264325	160000
20000	1	9.353703	160000
20000	1	9.299615	160000
20000	5	9.537776	32000
20000	5	9.261301	32000
20000	5	9.463400	32000
20000	5	9.355431	32000
20000	5	9.692163	32000
20000	10	10.845498	20000
20000	10	13.886074	20000
20000	10	13.973735	20000
20000	10	12.858470	20000
20000	10	11.996306	20000
20000	17	23.229051	20000
20000	17	27.480314	20000
20000	17	20.911444	20000
20000	17	27.194458	20000
20000	17	22.786840	20000
20000	23	35.164128	20000
20000	23	28.635883	20000
20000	23	30.689438	20000
20000	23	32.463365	20000
20000	23	31.257228	20000
20000	39	30.515338	20000
20000	39	30.039534	20000
20000	39	28.821486	20000
20000	39	31.139085	20000
20000	39	26.282702	20000
20000	51	20.363908	20000
20000	51	22.070806	20000
20000	51	23.291856	20000
20000	51	23.362630	20000
20000	51	20.211268	20000
20000	76	15.777138	20000
20000	76	16.804771	20000
20000	76	15.819118	20000
20000	76	15.636290	20000
20000	76	15.810998	20000
20000	93	17.105674	20000
20000	93	17.462948	20000
20000	93	14.683946	20000
20000	93	16.170216	20000
20000	93	23.544558	20000
20000	98	19.249656	20000
20000	98	21.498848	20000
20000	98	16.499018	20000
20000	98	16.429444	20000
20000	98	22.562435	20000
24000	1	11.459695	192000
24000	1	9.716801	192000
24000	1	12.804892	192000
24000	1	15.494353	192000
24000	1	16.362058	192000
24000	5	20.119866	38400
24000	5	16.816990	38400
24000	5	15.770380	38400
24000	5	15.134239	38400
24000	5	13.037467	38400
24000	10	16.039974	24000
24000	10	13.112082	24000
24000	10	14.621135	24000
24000	10	12.717307	24000
24000	10	14.620987	24000
24000	17	23.749576	24000
24000	17	26.211092	24000
24000	17	29.249145	24000
24000	17	31.058338	24000
24000	17	30.342258	24000
24000	23	35.325315	24000
24000	23	36.227435	24000
24000	23	35.196992	24000
24000	23	35.376978	24000
24000	23	35.820933	24000
24000	39	36.592661	24000
24000	39	30.354035	24000
24000	39	37.758127	24000
24000	39	36.266528	24000
24000	39	35.360433	24000
24000	51	21.158892	24000
24000	51	21.107128	24000
24000	51	22.303072	24000
24000	51	21.324482	24000
24000	51	21.059160	24000
24000	76	26.286685	24000
24000	76	25.125280	24000
24000	76	21.434828	24000
24000	76	22.580514	24000
24000	76	23.584762	24000
24000	93	26.513508	24000
24000	93	22.776721	24000
24000	93	20.430511	24000
24000	93	21.604015	24000
24000	93	19.566990	24000
24000	98	17.794365	24000
24000	98	19.321217	24000
24000	98	19.952720	24000
24000	98	20.991517	24000
24000	98	26.098195	24000
28000	1	11.783289	224000
28000	1	14.165772	224000
28000	1	15.749260	224000
28000	1	11.386138	224000
28000	1	9.553644	224000
28000	5	17.973386	44800
28000	5	14.315163	44800
28000	5	12.452031	44800
28000	5	15.755023	44800
28000	5	14.546935	44800
28000	10	16.189558	28000
28000	10	16.989178	28000
28000	10	15.168918	28000
28000	10	13.700597	28000
28000	10	16.226350	28000
28000	17	25.811454	28000
28000	17	25.597937	28000
28000	17	27.236011	28000
28000	17	28.218669	28000
28000	17	29.200347	28000
28000	23	32.613559	28000
28000	23	38.106011	28000
28000	23	39.174243	28000
28000	23	33.587134	28000
28000	23	37.776642	28000
28000	39	37.462689	28000
28000	39	32.054461	28000
28000	39	39.819340	28000
28000	39	39.519000	28000
28000	39	33.380846	28000
28000	51	26.538491	28000
28000	51	25.414176	28000
28000	51	22.727383	28000
28000	51	29.551783	28000
28000	51	29.470173	28000
28000	76	21.755918	28000
28000	76	25.110114	28000
28000	76	20.819311	28000
28000	76	24.509773	28000
28000	76	26.905686	28000
28000	93	25.757245	28000
28000	93	24.628624	28000
28000	93	27.622586	28000
28000	93	22.813874	28000
28000	93	20.951472	28000
28000	98	19.721010	28000
28000	98	23.682714	28000
28000	98	26.949565	28000
28000	98	27.325646	28000
28000	98	22.754096	28000
32768	1	13.644850	262144
32768	1	10.395172	262144
32768	1	13.311369	262144
32768	1	15.235970	262144
32768	1	10.915050	262144
32768	5	17.299043	52428
32768	5	15.328787	52428
32768	5	14.953502	52428
32768	5	12.795678	52428
32768	5	12.353412	52428
32768	10	18.008129	32768
32768	10	17.339333	32768
32768	10	23.781379	32768
32768	10	16.212377	32768
32768	10	16.689594	32768
32768	17	32.840927	32768
32768	17	29.140340	32768
32768	17	38.115136	32768
32768	17	32.353601	32768
32768	17	35.151188	32768
32768	23	36.362195	32768
32768	23	33.578333	32768
32768	23	37.598324	32768
32768	23	35.525864	32768
32768	23	39.468082	32768
32768	39	34.419080	32768
32768	39	38.079670	32768
32768	39	34.618367	32768
32768	39	38.882559	32768
32768	39	35.586785	32768
32768	51	29.516136	32768
32768	51	25.220421	32768
32768	51	28.594073	32768
32768	51	25.822821	32768
32768	51	30.396540	32768
32768	76	25.749084	32768
32768	76	28.856552	32768
32768	76	26.885188	32768
32768	76	28.387017	32768
32768	76	36.469089	32768
32768	93	23.603739	32768
32768	93	24.635887	32768
32768	93	22.765883	32768
32768	93	21.821261	32768
32768	93	26.446079	32768
32768	98	24.203898	32768
32768	98	25.330698	32768
32768	98	23.396228	32768
32768	98	23.967606	32768
32768	98	22.760370	32768
