L	D	resultado	R
768	98	9.856146	768
2048	1	9.335066	16384
2048	1	9.153428	16384
2048	1	9.276533	16384
2048	1	9.102634	16384
2048	1	9.113835	16384
2048	5	10.230696	3276
2048	5	12.074689	3276
2048	5	9.305702	3276
2048	5	9.405043	3276
2048	5	9.368730	3276
2048	10	9.669688	2048
2048	10	10.223770	2048
2048	10	9.667734	2048
2048	10	9.967363	2048
2048	10	9.460957	2048
2048	17	10.655156	2048
2048	17	10.177969	2048
2048	17	10.412891	2048
2048	17	10.451367	2048
2048	17	10.852461	2048
2048	23	11.013516	2048
2048	23	15.987344	2048
2048	23	30.146211	2048
2048	23	19.244922	2048
2048	23	29.465996	2048
2048	39	17.103086	2048
2048	39	10.347988	2048
2048	39	10.085469	2048
2048	39	9.860410	2048
2048	39	14.037109	2048
2048	51	11.333125	2048
2048	51	9.822090	2048
2048	51	10.123359	2048
2048	51	10.297520	2048
2048	51	9.859336	2048
2048	76	10.260938	2048
2048	76	10.070664	2048
2048	76	10.340996	2048
2048	76	10.158848	2048
2048	76	16.181992	2048
2048	93	14.441699	2048
2048	93	12.865156	2048
2048	93	12.198477	2048
2048	93	12.293262	2048
2048	93	10.094434	2048
2048	98	9.974414	2048
2048	98	10.296328	2048
2048	98	12.143379	2048
2048	98	10.810332	2048
2048	98	10.338145	2048
3072	1	9.115900	24576
3072	1	9.178132	24576
3072	1	9.672471	24576
3072	1	9.151191	24576
3072	1	9.157863	24576
3072	5	9.480830	4915
3072	5	9.414999	4915
3072	5	9.355801	4915
3072	5	9.420175	4915
3072	5	9.475703	4915
3072	10	9.674479	3072
3072	10	10.346484	3072
3072	10	9.836562	3072
3072	10	10.200339	3072
3072	10	10.009388	3072
3072	17	11.323138	3072
3072	17	12.089648	3072
3072	17	11.517122	3072
3072	17	11.267852	3072
3072	17	11.397591	3072
3072	23	12.060625	3072
3072	23	14.542122	3072
3072	23	12.344479	3072
3072	23	12.069857	3072
3072	23	24.781742	3072
3072	39	25.601243	3072
3072	39	12.419635	3072
3072	39	12.222591	3072
3072	39	12.184284	3072
3072	39	25.169727	3072
3072	51	10.455065	3072
3072	51	10.688294	3072
3072	51	10.804779	3072
3072	51	10.691940	3072
3072	51	11.043216	3072
3072	76	10.775469	3072
3072	76	13.490013	3072
3072	76	12.961823	3072
3072	76	14.161211	3072
3072	76	12.524349	3072
3072	93	12.868698	3072
3072	93	13.838125	3072
3072	93	15.705312	3072
3072	93	13.915156	3072
3072	93	14.671693	3072
3072	98	13.807487	3072
3072	98	17.231745	3072
3072	98	20.523464	3072
3072	98	15.233984	3072
3072	98	14.549141	3072
8192	1	9.428748	65536
8192	1	9.123661	65536
8192	1	9.418839	65536
8192	1	9.340972	65536
8192	1	9.138190	65536
8192	5	9.428891	13107
8192	5	9.233164	13107
8192	5	9.353088	13107
8192	5	9.480299	13107
8192	5	9.243653	13107
8192	10	10.487217	8192
8192	10	10.356206	8192
8192	10	10.301846	8192
8192	10	11.933264	8192
8192	10	10.204961	8192
8192	17	11.346694	8192
8192	17	11.215947	8192
8192	17	12.591687	8192
8192	17	11.670303	8192
8192	17	11.822031	8192
8192	23	12.280820	8192
8192	23	12.907966	8192
8192	23	12.442183	8192
8192	23	15.491470	8192
8192	23	13.261650	8192
8192	39	13.638667	8192
8192	39	14.705972	8192
8192	39	17.320557	8192
8192	39	14.672363	8192
8192	39	13.897207	8192
8192	51	13.488560	8192
8192	51	14.625342	8192
8192	51	13.321353	8192
8192	51	13.231880	8192
8192	51	15.830854	8192
8192	76	14.024722	8192
8192	76	13.826318	8192
8192	76	14.966694	8192
8192	76	13.687881	8192
8192	76	13.667275	8192
8192	93	13.458271	8192
8192	93	19.732361	8192
8192	93	19.554373	8192
8192	93	19.008392	8192
8192	93	17.618480	8192
8192	98	17.105313	8192
8192	98	15.758022	8192
8192	98	16.722439	8192
8192	98	14.290398	8192
8192	98	15.725439	8192
16384	1	9.238965	131072
16384	1	9.150027	131072
16384	1	9.178120	131072
16384	1	9.240091	131072
16384	1	9.212829	131072
16384	5	9.460420	26214
16384	5	9.491496	26214
16384	5	9.476188	26214
16384	5	9.402033	26214
16384	5	9.730127	26214
16384	10	10.884617	16384
16384	10	18.450885	16384
16384	10	13.253037	16384
16384	10	11.198192	16384
16384	10	10.943774	16384
16384	17	23.391456	16384
16384	17	17.530197	16384
16384	17	20.052451	16384
16384	17	16.431053	16384
16384	17	17.059746	16384
16384	23	26.083074	16384
16384	23	25.323704	16384
16384	23	24.218101	16384
16384	23	28.439348	16384
16384	23	24.414631	16384
16384	39	30.055676	16384
16384	39	31.696318	16384
16384	39	26.170889	16384
16384	39	31.354285	16384
16384	39	29.254309	16384
16384	51	17.676780	16384
16384	51	17.291125	16384
16384	51	21.327012	16384
16384	51	17.582637	16384
16384	51	17.641472	16384
16384	76	16.666558	16384
16384	76	14.055945	16384
16384	76	14.778359	16384
16384	76	14.750701	16384
16384	76	15.795400	16384
16384	93	13.685444	16384
16384	93	14.026816	16384
16384	93	14.697634	16384
16384	93	14.887195	16384
16384	93	15.828567	16384
16384	98	16.305803	16384
16384	98	14.823535	16384
16384	98	14.290652	16384
16384	98	15.276372	16384
16384	98	14.547263	16384
32768	1	9.346371	262144
32768	1	9.388252	262144
32768	1	10.749907	262144
32768	1	15.155153	262144
32768	1	13.272085	262144
32768	5	11.660132	52428
32768	5	10.354452	52428
32768	5	10.577498	52428
32768	5	9.646239	52428
32768	5	10.582313	52428
32768	10	15.190289	32768
32768	10	13.867725	32768
32768	10	16.567719	32768
32768	10	13.671830	32768
32768	10	14.693768	32768
32768	17	31.369399	32768
32768	17	31.380621	32768
32768	17	33.921095	32768
32768	17	33.642750	32768
32768	17	32.057977	32768
32768	23	34.413839	32768
32768	23	39.886130	32768
32768	23	33.972764	32768
32768	23	38.639090	32768
32768	23	36.695491	32768
32768	39	36.350641	32768
32768	39	33.185291	32768
32768	39	36.831450	32768
32768	39	33.024945	32768
32768	39	36.653926	32768
32768	51	29.252988	32768
32768	51	23.904973	32768
32768	51	27.072398	32768
32768	51	25.544840	32768
32768	51	27.594176	32768
32768	76	23.472074	32768
32768	76	22.334110	32768
32768	76	22.446713	32768
32768	76	22.327596	32768
32768	76	21.937941	32768
32768	93	23.379413	32768
32768	93	22.712643	32768
32768	93	24.186431	32768
32768	93	21.302605	32768
32768	93	27.669791	32768
32768	98	23.750262	32768
32768	98	22.784354	32768
32768	98	26.173401	32768
32768	98	28.992444	32768
32768	98	27.568411	32768
