L	D	resultado	R
256	12	9.389375	256
256	12	9.386875	256
256	12	9.377969	256
256	12	9.353594	256
256	12	9.381406	256
256	12	9.400313	256
256	12	9.395469	256
256	12	9.410469	256
256	12	9.392031	256
256	12	9.372344	256
256	12	9.377500	256
256	12	9.294375	256
256	12	9.410312	256
256	12	9.360156	256
256	12	9.404219	256
256	12	9.389531	256
256	12	9.401094	256
256	12	9.409688	256
256	12	9.673906	256
256	12	9.373281	256
256	12	9.412656	256
256	12	9.379844	256
256	12	9.418750	256
256	12	9.394063	256
256	12	9.384219	256
256	12	9.358906	256
256	12	9.402656	256
256	12	9.393750	256
256	12	9.362969	256
256	12	10.463750	256
256	12	9.407969	256
256	12	9.360312	256
256	12	9.340781	256
256	12	9.379531	256
256	12	9.387031	256
256	12	9.418906	256
256	12	9.417344	256
256	12	9.367500	256
256	12	9.373281	256
256	12	9.400313	256
256	12	9.373750	256
256	12	9.317813	256
256	12	9.346094	256
256	12	9.367656	256
256	12	9.378438	256
256	12	9.366875	256
256	12	9.347656	256
256	12	9.353438	256
256	12	12.249453	256
256	12	9.364062	256
256	12	9.406406	256
256	12	9.493906	256
256	12	9.385469	256
256	12	9.382500	256
256	12	9.391406	256
256	12	9.414375	256
256	51	11.437500	256
256	51	11.383359	256
256	51	11.467031	256
256	51	11.432891	256
256	51	9.377969	256
256	51	9.420938	256
256	51	9.387344	256
256	51	9.343906	256
256	51	9.411094	256
256	51	9.379375	256
256	51	9.457500	256
256	51	11.027344	256
256	51	11.007500	256
256	51	10.980625	256
256	51	11.047969	256
256	51	9.406094	256
256	51	9.401563	256
256	51	9.375937	256
256	51	9.571406	256
256	51	9.393281	256
256	51	9.412656	256
256	51	9.365000	256
256	51	11.007812	256
256	51	10.834375	256
256	51	11.117500	256
256	51	9.420625	256
256	51	9.373125	256
256	51	9.399531	256
256	51	9.408906	256
256	51	9.453906	256
256	51	9.409844	256
256	51	10.365469	256
256	51	9.372969	256
256	51	9.377187	256
256	51	10.360938	256
256	51	9.381250	256
256	51	9.392344	256
256	51	9.401875	256
256	51	10.345469	256
256	51	10.394375	256
256	51	10.290156	256
256	51	9.952266	256
256	51	9.988516	256
256	51	10.007734	256
256	51	9.420625	256
256	51	9.405000	256
256	51	9.388750	256
256	51	9.443125	256
256	51	9.397344	256
256	51	9.354531	256
256	51	9.399219	256
256	51	9.374375	256
256	51	9.413438	256
256	51	9.398594	256
256	51	9.370000	256
256	51	9.448906	256
256	51	9.373281	256
256	51	9.381719	256
256	51	9.406875	256
256	51	9.399219	256
256	51	9.395312	256
256	51	9.446563	256
256	51	9.369063	256
256	51	9.408906	256
256	51	9.403438	256
256	51	9.438125	256
256	51	9.407969	256
256	51	9.433594	256
256	51	9.398906	256
256	51	9.409688	256
256	51	9.401250	256
256	51	9.389375	256
256	51	9.637813	256
256	51	9.362656	256
256	51	9.418281	256
256	51	9.396875	256
256	51	9.438437	256
256	51	9.367500	256
256	51	9.392344	256
256	51	9.373906	256
256	51	9.427188	256
256	51	9.401875	256
256	51	9.417969	256
256	51	9.395000	256
256	51	9.371406	256
256	51	9.427812	256
256	51	9.375625	256
256	51	9.394063	256
256	51	9.412969	256
256	51	9.404219	256
256	51	9.379844	256
256	51	9.380469	256
256	51	9.391719	256
256	51	9.439531	256
256	51	9.398281	256
256	51	9.623906	256
256	51	9.367031	256
256	51	9.404063	256
256	51	9.382500	256
256	51	9.432344	256
256	93	9.470625	256
256	93	9.436875	256
256	93	9.455625	256
256	93	9.445312	256
256	93	9.423594	256
256	93	9.450156	256
256	93	9.444531	256
256	93	9.439375	256
256	93	9.449375	256
256	93	9.464531	256
256	93	9.444531	256
256	93	9.459375	256
256	93	9.475000	256
256	93	9.464063	256
256	93	9.444375	256
256	93	9.464688	256
256	93	9.523438	256
256	93	9.449531	256
256	93	9.433594	256
256	93	9.423281	256
256	93	9.446250	256
256	93	9.465781	256
256	93	9.428437	256
256	93	9.483906	256
256	93	9.457187	256
256	93	9.573594	256
256	93	9.464063	256
256	93	9.456875	256
256	93	9.517812	256
256	93	9.421094	256
256	93	9.502500	256
256	93	10.006406	256
256	93	9.467813	256
256	93	9.408437	256
256	93	9.468125	256
256	93	9.402812	256
256	93	9.486562	256
256	93	9.414531	256
256	93	9.517500	256
256	93	9.442500	256
256	93	9.549219	256
256	93	9.656719	256
256	93	9.631562	256
256	93	9.489844	256
256	93	9.509531	256
256	93	9.426719	256
256	93	9.462813	256
256	93	9.447031	256
256	93	9.462188	256
256	93	9.692656	256
256	93	9.480313	256
256	93	9.434844	256
256	93	9.467969	256
256	93	9.445781	256
256	93	9.415469	256
256	93	9.411719	256
256	93	9.520000	256
256	93	9.433906	256
256	93	9.427969	256
256	93	9.438594	256
256	93	9.453906	256
256	93	9.456875	256
256	93	9.460938	256
256	93	9.450781	256
256	93	9.455312	256
256	93	9.431406	256
256	93	9.456250	256
256	93	9.416719	256
256	93	9.487656	256
256	93	9.830000	256
256	93	10.764375	256
256	93	9.466563	256
256	93	9.416562	256
256	93	9.479844	256
256	93	9.425781	256
256	93	9.377500	256
256	93	9.470000	256
256	93	9.500312	256
256	93	9.450781	256
256	93	9.463281	256
256	93	9.969844	256
256	93	13.551406	256
256	93	9.469844	256
256	93	9.513438	256
256	93	9.411875	256
256	93	9.671875	256
256	93	9.505937	256
256	93	9.460625	256
256	93	9.458281	256
256	93	9.478125	256
256	93	9.468281	256
256	93	9.436094	256
256	93	9.440938	256
256	93	9.490625	256
256	93	9.470313	256
256	93	9.512969	256
256	93	9.803437	256
256	93	9.504375	256
256	93	9.809688	256
256	93	9.426406	256
768	1	9.273288	6144
768	1	9.415560	6144
768	1	9.089089	6144
768	1	9.086738	6144
768	1	9.262253	6144
768	1	9.190540	6144
768	1	9.096087	6144
768	1	9.356309	6144
768	1	9.266341	6144
768	1	9.342155	6144
768	1	9.372507	6144
768	1	9.092845	6144
768	1	9.209727	6144
768	1	9.275651	6144
768	1	9.272552	6144
768	1	9.196217	6144
768	1	9.272513	6144
768	1	9.198704	6144
768	1	9.231439	6144
768	1	9.269538	6144
768	1	9.097559	6144
768	1	9.322135	6144
768	1	9.254870	6144
768	1	9.258548	6144
768	1	9.352077	6144
768	1	9.264447	6144
768	1	9.181745	6144
768	1	9.307005	6144
768	1	9.266517	6144
768	1	9.207240	6144
768	1	9.262728	6144
768	1	9.275684	6144
768	1	9.386413	6144
768	1	9.268704	6144
768	1	9.271061	6144
768	1	9.352214	6144
768	1	9.262428	6144
768	1	9.261634	6144
768	1	9.368164	6144
768	1	9.259316	6144
768	1	9.326237	6144
768	1	9.378132	6144
768	1	9.268991	6144
768	1	9.185964	6144
768	1	9.267806	6144
768	1	9.262051	6144
768	1	9.217279	6144
768	1	9.260540	6144
768	1	9.262760	6144
768	1	9.333835	6144
768	1	9.265443	6144
768	1	9.094961	6144
768	1	9.314408	6144
768	1	9.264531	6144
768	1	9.341673	6144
768	1	9.315072	6144
768	1	9.261413	6144
768	1	9.342611	6144
768	1	9.087428	6144
768	1	9.260319	6144
768	1	9.234733	6144
768	1	9.266855	6144
768	1	9.159714	6144
768	1	9.260039	6144
768	1	9.272240	6144
768	1	9.265508	6144
768	1	9.332500	6144
768	1	9.271152	6144
768	1	9.382650	6144
768	1	9.360566	6144
768	1	9.261009	6144
768	1	9.331341	6144
768	1	9.266569	6144
768	1	9.261895	6144
768	1	9.333776	6144
768	1	9.277415	6144
768	1	9.096276	6144
768	1	9.404954	6144
768	1	9.092565	6144
768	1	9.163691	6144
768	1	9.343555	6144
768	1	9.284212	6144
768	1	9.184323	6144
768	1	9.260326	6144
768	1	9.279531	6144
768	1	9.384115	6144
768	1	9.264538	6144
768	1	9.265189	6144
768	1	9.249004	6144
768	1	9.269889	6144
768	1	9.093066	6144
768	1	9.311895	6144
768	1	9.265951	6144
768	1	9.331413	6144
768	1	9.314427	6144
768	1	9.259303	6144
768	1	9.226927	6144
768	1	9.266595	6144
768	1	9.264082	6144
768	1	9.239590	6144
768	5	9.421498	1228
768	5	9.433160	1228
