L	D	resultado	R
256	5	10.728117	409
256	5	9.244597	409
256	5	9.321565	409
256	5	9.262689	409
256	5	11.988557	409
256	5	9.240587	409
256	5	11.503570	409
256	5	9.259756	409
256	5	9.238240	409
256	5	9.244597	409
256	5	9.287042	409
256	5	9.253790	409
256	5	10.892616	409
256	5	9.272958	409
256	5	9.243912	409
256	5	9.230709	409
256	5	9.239511	409
256	5	9.229438	409
256	5	9.222298	409
256	5	9.340831	409
256	5	9.232176	409
256	5	9.262298	409
256	5	9.241858	409
256	5	9.252029	409
256	5	9.257995	409
256	5	9.234523	409
256	5	9.227384	409
256	5	9.258093	409
256	5	9.240782	409
256	5	10.101711	409
256	5	9.256430	409
256	5	9.251540	409
256	5	9.244597	409
256	5	9.247824	409
256	5	9.243423	409
256	5	9.240391	409
256	5	9.230709	409
256	5	9.242445	409
256	5	13.042934	409
256	5	9.239902	409
256	5	9.290171	409
256	5	9.236675	409
256	5	10.069633	409
256	5	9.263276	409
256	5	9.255159	409
256	12	9.389375	256
256	12	9.387656	256
256	12	9.387813	256
256	12	9.367812	256
256	12	9.355781	256
256	12	9.401719	256
256	12	9.418594	256
256	12	9.389219	256
256	12	9.381094	256
256	12	9.361562	256
256	12	9.391250	256
256	12	9.379531	256
256	12	16.485156	256
256	12	9.352500	256
256	12	9.406250	256
256	12	9.358594	256
256	12	9.387344	256
256	12	9.378594	256
256	12	9.372813	256
256	12	9.426562	256
256	12	9.374375	256
256	12	9.358281	256
256	12	9.368906	256
256	12	9.359687	256
256	12	9.417813	256
256	12	9.383125	256
256	12	9.377969	256
256	12	9.388125	256
256	12	9.389688	256
256	12	13.359531	256
256	12	9.450156	256
256	12	9.428594	256
256	12	9.407500	256
256	12	9.389531	256
256	12	9.335469	256
256	12	9.392656	256
256	12	9.410469	256
256	12	9.372969	256
256	12	9.373594	256
256	12	9.397500	256
256	12	9.403750	256
256	12	9.367500	256
256	12	9.379844	256
256	12	9.338750	256
256	12	9.343125	256
256	12	9.419844	256
256	12	9.346562	256
256	12	9.402031	256
256	12	9.406250	256
256	12	9.400156	256
256	12	9.403594	256
256	12	9.380937	256
256	12	9.382188	256
256	12	9.380625	256
256	12	9.391094	256
256	12	9.363750	256
256	12	9.352187	256
256	12	9.399375	256
256	12	9.387656	256
256	12	9.362187	256
256	12	9.405156	256
256	12	9.378125	256
256	12	9.389219	256
256	12	9.386563	256
256	12	9.377812	256
256	12	9.367031	256
256	12	9.398594	256
256	12	9.387031	256
256	12	9.408281	256
256	12	9.410156	256
256	12	9.383281	256
256	12	9.450469	256
256	12	11.960156	256
256	12	9.385625	256
256	12	9.387500	256
256	12	9.413594	256
256	12	9.388281	256
256	12	9.385469	256
256	12	9.360625	256
256	12	9.399062	256
256	12	9.430625	256
256	12	9.371719	256
256	12	9.398750	256
256	12	9.405156	256
256	12	9.355937	256
256	12	9.356094	256
256	12	9.389062	256
256	12	9.370469	256
256	12	9.350469	256
256	12	9.370938	256
256	12	9.394219	256
256	12	9.350938	256
256	12	9.373906	256
256	12	9.409844	256
256	12	9.445469	256
256	12	9.389844	256
256	12	9.362656	256
256	12	9.713125	256
256	12	9.394063	256
256	12	9.407187	256
256	51	9.409844	256
256	51	10.462656	256
256	51	11.475938	256
256	51	9.957656	256
256	51	9.775156	256
256	51	9.460625	256
256	51	9.392656	256
256	51	10.804063	256
256	51	9.451094	256
256	51	9.423125	256
256	51	9.431250	256
256	51	14.968281	256
256	51	9.431406	256
256	51	9.375781	256
256	51	9.391250	256
256	51	11.358125	256
256	51	9.323750	256
256	51	9.365781	256
256	51	9.427656	256
256	51	9.370469	256
256	51	9.331094	256
256	51	9.401250	256
256	51	9.369063	256
256	51	9.385469	256
256	51	9.447188	256
256	51	9.685469	256
256	51	9.359687	256
256	51	9.349219	256
256	51	9.394687	256
256	51	9.477031	256
256	51	9.349687	256
256	51	9.413438	256
256	51	13.306719	256
256	51	10.206250	256
256	51	9.502812	256
256	51	9.435313	256
256	51	9.379687	256
256	51	9.367031	256
256	51	9.354844	256
256	51	9.413125	256
256	51	9.364688	256
256	51	9.380469	256
256	51	9.408125	256
256	51	9.346562	256
256	51	9.346875	256
256	51	9.398281	256
256	51	9.426719	256
256	51	9.426094	256
256	51	9.380000	256
256	51	9.427188	256
256	51	9.412812	256
256	51	9.395156	256
256	51	9.395156	256
256	51	9.438437	256
256	51	9.352031	256
256	51	9.430312	256
256	51	9.410937	256
256	51	9.384063	256
256	51	9.420625	256
256	51	9.396719	256
256	51	9.428281	256
256	51	9.594844	256
256	51	9.384219	256
256	51	11.308906	256
256	51	11.082500	256
256	51	9.530000	256
256	51	9.397500	256
256	51	9.390781	256
256	51	9.403438	256
256	51	9.425937	256
256	51	9.392031	256
256	51	9.354531	256
256	51	9.402344	256
256	51	9.397813	256
256	51	10.155938	256
256	51	9.433906	256
256	51	9.467813	256
256	51	11.317813	256
256	51	9.373437	256
256	51	9.600156	256
256	51	9.388438	256
256	51	9.390781	256
256	51	9.367500	256
256	51	9.380625	256
256	51	9.416250	256
256	51	9.369531	256
256	51	9.388125	256
256	51	9.373594	256
256	51	9.372656	256
256	51	9.361562	256
256	51	9.420312	256
256	51	9.396875	256
256	51	9.412500	256
256	51	9.382188	256
256	51	11.348750	256
256	51	11.026719	256
256	51	9.461875	256
256	51	9.639531	256
256	51	9.390469	256
256	51	9.424687	256
256	93	9.450469	256
256	93	9.459062	256
256	93	9.493125	256
256	93	9.495625	256
256	93	9.469219	256
256	93	9.436094	256
256	93	10.860625	256
256	93	9.493750	256
256	93	9.509688	256
256	93	9.897813	256
256	93	9.467813	256
256	93	9.514219	256
256	93	9.420625	256
256	93	9.423281	256
256	93	9.467656	256
256	93	9.643906	256
256	93	9.517656	256
256	93	9.478594	256
256	93	9.480313	256
256	93	9.493438	256
256	93	9.513125	256
256	93	9.677188	256
256	93	10.581406	256
256	93	9.518750	256
256	93	9.604844	256
256	93	9.497656	256
256	93	9.486406	256
256	93	9.436094	256
256	93	9.468281	256
256	93	9.509531	256
256	93	9.482656	256
256	93	9.500000	256
256	93	9.477813	256
256	93	9.438125	256
256	93	9.450156	256
256	93	9.416094	256
256	93	9.468125	256
256	93	9.449063	256
256	93	9.452188	256
256	93	9.446875	256
256	93	9.483438	256
256	93	9.435937	256
256	93	9.444062	256
256	93	9.419375	256
256	93	9.494219	256
256	93	9.528438	256
256	93	9.476875	256
256	93	9.509688	256
256	93	9.485469	256
256	93	12.104062	256
256	93	11.183594	256
256	93	9.968750	256
256	93	9.674375	256
256	93	9.444062	256
256	93	9.599531	256
256	93	9.426406	256
256	93	9.466406	256
256	93	9.481563	256
256	93	9.491563	256
256	93	9.556250	256
256	93	9.485000	256
256	93	9.501406	256
256	93	9.465938	256
256	93	9.437969	256
256	93	9.425156	256
256	93	9.492188	256
256	93	9.435937	256
256	93	9.457656	256
256	93	9.485781	256
256	93	9.425781	256
256	93	9.468906	256
256	93	9.503281	256
256	93	9.451406	256
256	93	9.451250	256
256	93	9.420625	256
256	93	9.475156	256
256	93	9.444844	256
256	93	9.974375	256
256	93	9.589063	256
256	93	9.783906	256
256	93	9.686563	256
256	93	9.539687	256
256	93	10.237656	256
256	93	9.520469	256
256	93	9.472812	256
256	93	9.528281	256
256	93	9.404219	256
256	93	9.503750	256
256	93	9.530156	256
256	93	9.481406	256
256	93	9.427812	256
256	93	9.427969	256
256	93	9.457344	256
256	93	9.538125	256
256	93	9.742188	256
256	93	9.488594	256
256	93	9.471719	256
256	93	9.455937	256
256	93	9.516250	256
256	93	9.430156	256
768	1	9.087813	6144
768	1	9.097272	6144
768	1	9.661367	6144
768	1	9.406693	6144
768	1	9.730905	6144
768	1	9.277090	6144
768	1	9.140579	6144
768	1	9.089186	6144
768	1	9.191510	6144
768	1	9.102201	6144
768	1	9.087819	6144
768	1	9.156745	6144
768	1	9.094212	6144
768	1	9.207520	6144
768	1	9.714701	6144
768	1	9.830690	6144
768	1	9.128203	6144
768	1	9.330612	6144
768	1	9.089850	6144
768	1	9.089023	6144
768	1	9.349863	6144
768	1	9.265755	6144
768	1	9.130905	6144
768	1	9.359681	6144
768	1	9.274974	6144
768	1	9.139961	6144
768	1	9.411523	6144
768	1	9.404980	6144
768	1	9.179674	6144
768	1	9.391165	6144
768	1	9.345078	6144
768	1	9.314928	6144
768	1	9.365397	6144
768	1	9.267513	6144
768	1	9.148249	6144
768	1	9.272572	6144
768	1	9.261582	6144
768	1	9.234935	6144
768	1	9.412904	6144
768	1	9.368281	6144
768	1	9.217962	6144
768	1	9.264596	6144
768	1	9.261816	6144
768	1	9.280150	6144
768	1	9.263828	6144
768	1	9.253184	6144
768	1	9.241204	6144
768	1	9.275840	6144
768	1	9.098665	6144
768	1	9.129023	6144
768	1	9.401979	6144
768	1	9.387773	6144
768	1	9.384043	6144
768	1	9.271022	6144
768	1	9.274408	6144
768	1	9.128398	6144
768	1	9.268691	6144
768	1	9.180124	6144
768	1	9.304961	6144
768	1	9.264551	6144
768	1	9.227174	6144
768	1	9.260911	6144
768	1	9.438138	6144
768	1	9.743014	6144
768	1	9.177982	6144
768	1	9.269460	6144
768	1	9.216523	6144
768	1	9.125638	6144
768	1	9.350306	6144
768	1	9.182370	6144
768	1	9.262845	6144
768	1	9.269388	6144
768	1	9.368958	6144
768	1	9.276712	6144
768	1	9.315007	6144
768	1	9.701165	6144
768	1	9.242754	6144
768	1	9.266829	6144
768	1	9.256263	6144
768	1	9.261243	6144
768	1	9.261445	6144
768	1	9.346413	6144
768	1	9.265853	6144
768	1	9.089668	6144
768	1	9.322240	6144
768	1	9.269401	6144
768	1	9.350046	6144
768	1	9.447897	6144
768	1	9.288405	6144
768	1	9.085814	6144
768	1	9.312285	6144
768	1	9.274395	6144
768	1	9.365189	6144
768	1	9.349316	6144
768	1	9.363457	6144
768	1	9.165840	6144
768	1	9.271680	6144
768	1	9.271198	6144
768	1	9.490469	6144
768	1	14.592871	6144
768	5	9.321564	1228
768	5	10.066091	1228
768	5	9.449870	1228
768	5	9.434658	1228
768	5	9.816352	1228
768	5	9.428469	1228
768	5	9.428632	1228
768	5	9.430717	1228
768	5	9.229544	1228
768	5	9.246189	1228
768	5	9.236775	1228
768	5	9.224072	1228
768	5	9.430423	1228
768	5	9.219349	1228
768	5	9.235928	1228
768	5	9.429577	1228
768	5	9.421401	1228
768	5	9.764039	1228
768	5	9.433550	1228
768	5	9.437720	1228
768	5	11.117199	1228
768	5	11.945733	1228
768	5	9.296971	1228
768	5	9.526417	1228
768	5	9.477720	1228
768	5	10.028046	1228
768	5	9.238925	1228
768	5	9.517362	1228
768	5	9.250912	1228
768	5	9.474528	1228
768	5	9.225635	1228
768	5	9.517068	1228
768	5	9.238208	1228
768	5	9.238339	1228
768	5	9.237948	1228
768	5	9.241401	1228
768	5	9.711531	1228
768	5	9.236124	1228
768	5	9.236189	1228
768	5	9.235114	1228
768	5	9.237622	1228
768	5	9.237785	1228
768	5	9.227296	1228
768	5	9.696287	1228
768	5	9.233355	1228
768	5	9.236808	1228
768	5	10.020195	1228
768	5	12.471596	1228
768	5	9.258664	1228
768	5	9.243062	1228
768	5	9.245440	1228
768	5	9.222150	1228
768	5	9.595961	1228
768	5	9.228795	1228
768	5	9.241661	1228
768	5	9.232020	1228
768	5	9.287199	1228
768	5	9.225407	1228
768	5	9.269316	1228
768	5	9.513355	1228
768	5	9.231107	1228
768	5	9.227231	1228
768	5	9.236971	1228
768	5	9.244039	1228
768	5	9.230619	1228
768	5	9.249446	1228
768	5	9.452248	1228
768	5	9.255961	1228
768	5	9.243616	1228
768	5	9.235961	1228
768	5	9.245863	1228
768	5	9.282704	1228
768	5	12.139837	1228
768	5	12.245472	1228
768	5	9.279251	1228
768	5	9.239186	1228
768	5	9.694528	1228
768	5	9.249088	1228
768	5	9.238404	1228
768	5	9.238078	1228
768	5	9.238013	1228
768	5	9.227036	1228
768	5	9.242964	1228
768	5	9.233713	1228
768	5	9.243616	1228
768	5	9.235375	1228
768	5	9.225244	1228
768	5	9.227752	1228
768	5	9.245016	1228
768	5	9.232769	1228
768	5	9.256384	1228
768	5	9.231401	1228
768	5	9.233192	1228
768	5	9.224886	1228
768	5	9.228111	1228
768	5	9.241336	1228
768	5	9.239544	1228
768	5	9.240000	1228
768	5	10.073420	1228
768	5	9.301042	1228
768	12	9.466667	768
768	12	9.470000	768
768	12	9.482604	768
768	12	9.459375	768
768	12	9.465156	768
768	12	9.514375	768
768	12	10.162031	768
768	12	9.479323	768
768	12	9.465000	768
768	12	9.478646	768
768	12	9.449219	768
768	12	9.471615	768
768	12	9.474167	768
768	12	9.470156	768
768	12	9.459062	768
768	12	9.458073	768
768	12	9.463437	768
768	12	9.475573	768
768	12	9.454948	768
768	12	9.575052	768
768	12	9.464427	768
768	12	9.732760	768
768	12	9.453490	768
768	12	9.463229	768
768	12	9.571979	768
768	12	9.847708	768
768	12	9.498490	768
768	12	9.831979	768
768	12	11.363177	768
768	12	9.473646	768
768	12	9.475573	768
768	12	10.299167	768
768	12	9.466354	768
768	12	9.452500	768
768	12	9.463385	768
768	12	9.452292	768
768	12	9.583490	768
768	12	9.453646	768
768	12	9.465104	768
768	12	9.467552	768
768	12	9.584740	768
768	12	9.466771	768
768	12	9.453542	768
768	12	9.465781	768
768	12	9.494271	768
768	12	9.470365	768
768	12	9.449479	768
768	12	9.477240	768
768	12	9.452813	768
768	12	9.456979	768
768	12	10.648229	768
768	12	9.450833	768
768	12	9.460104	768
768	12	9.487396	768
768	12	9.439948	768
768	12	9.613958	768
768	12	9.504896	768
768	12	9.480833	768
768	12	9.829583	768
768	12	9.832292	768
768	12	10.004167	768
768	12	9.454688	768
768	12	9.490417	768
768	12	9.465885	768
768	12	9.507083	768
768	12	9.443229	768
768	12	9.485052	768
768	12	9.479740	768
768	12	9.473333	768
768	12	9.492604	768
768	12	9.447240	768
768	12	9.462500	768
768	12	9.466302	768
768	12	9.605260	768
768	12	9.484948	768
768	12	9.664792	768
768	12	9.463906	768
768	12	9.465365	768
768	12	10.746771	768
768	12	9.465625	768
768	12	9.448802	768
768	12	13.811823	768
768	12	9.503073	768
768	12	9.569792	768
768	12	12.796836	768
768	12	11.953906	768
768	12	11.906042	768
768	12	11.925846	768
768	12	11.925573	768
768	12	11.917513	768
768	12	11.505208	768
768	12	11.507266	768
768	12	11.480417	768
768	12	11.489818	768
768	12	11.504167	768
768	12	11.774271	768
768	12	9.466354	768
768	12	11.503724	768
768	12	11.492812	768
768	12	11.494714	768
768	51	11.255677	768
768	51	11.114948	768
768	51	11.757135	768
768	51	11.318177	768
768	51	12.655365	768
768	51	9.763594	768
768	51	12.737292	768
768	51	10.930052	768
768	51	10.762760	768
768	51	10.421510	768
768	51	10.394792	768
768	51	10.146198	768
768	51	10.306354	768
768	51	10.091484	768
768	51	10.150026	768
768	51	11.348724	768
768	51	12.532031	768
768	51	9.828437	768
768	51	10.705156	768
768	51	9.508542	768
768	51	10.420729	768
768	51	10.636146	768
768	51	10.498724	768
768	51	9.792031	768
768	51	11.847812	768
768	51	10.466823	768
768	51	9.687292	768
768	51	10.363255	768
768	51	9.662344	768
768	51	10.003594	768
768	51	9.552708	768
768	51	9.839063	768
768	51	9.619427	768
768	51	9.768125	768
768	51	9.486146	768
768	51	9.780000	768
768	51	9.781510	768
768	51	9.491042	768
768	51	9.547292	768
768	51	9.884531	768
768	51	9.558750	768
768	51	9.482240	768
768	51	9.534115	768
768	51	9.479531	768
768	51	9.816875	768
768	51	9.746562	768
768	51	9.746875	768
768	51	9.572552	768
768	51	9.475990	768
768	51	9.485573	768
768	51	9.475573	768
768	51	9.478958	768
768	51	9.491615	768
768	51	9.501510	768
768	51	9.544427	768
768	51	10.077135	768
768	51	9.635469	768
768	51	9.687500	768
768	51	9.505885	768
768	51	9.486406	768
768	51	10.167135	768
768	51	9.501042	768
768	51	9.491250	768
768	51	9.559062	768
768	51	9.595417	768
768	51	9.498958	768
768	51	9.662187	768
768	51	9.684948	768
768	51	9.638021	768
768	51	9.550521	768
768	51	9.548542	768
768	51	10.965521	768
768	51	9.627500	768
768	51	9.471198	768
768	51	9.486771	768
768	51	9.510938	768
768	51	9.497240	768
768	51	9.518854	768
768	51	9.489948	768
768	51	9.548385	768
768	51	9.581563	768
768	51	9.558802	768
768	51	9.499479	768
768	51	9.486771	768
768	51	9.533333	768
768	51	10.137552	768
768	51	9.532917	768
768	51	9.763021	768
768	51	9.691042	768
768	51	9.615990	768
768	51	10.320469	768
768	51	9.726875	768
768	51	9.559896	768
768	51	9.674167	768
768	51	9.498490	768
768	51	9.498698	768
768	51	9.506510	768
768	51	9.509271	768
768	51	9.531927	768
768	51	9.516302	768
768	93	9.650885	768
768	93	9.597448	768
768	93	9.622813	768
768	93	9.805573	768
768	93	9.871615	768
768	93	9.715938	768
768	93	10.098437	768
768	93	10.337188	768
768	93	9.986302	768
768	93	9.766927	768
768	93	9.883490	768
768	93	9.719115	768
768	93	9.779948	768
768	93	10.419063	768
768	93	9.646979	768
768	93	9.617812	768
768	93	9.648073	768
768	93	9.722188	768
768	93	9.702188	768
768	93	10.025521	768
768	93	10.138490	768
768	93	10.414740	768
768	93	15.814531	768
768	93	11.088281	768
768	93	10.051719	768
768	93	10.451510	768
768	93	9.841771	768
768	93	10.263802	768
768	93	9.935521	768
768	93	10.111667	768
768	93	10.106719	768
768	93	10.145990	768
768	93	9.814063	768
768	93	10.061927	768
768	93	9.654792	768
768	93	9.893750	768
768	93	9.648542	768
768	93	9.909688	768
768	93	11.024271	768
768	93	10.646458	768
768	93	9.717292	768
768	93	9.831146	768
768	93	9.711979	768
768	93	9.953906	768
768	93	9.827865	768
768	93	10.068802	768
768	93	10.381406	768
768	93	9.871406	768
768	93	9.946198	768
768	93	9.726354	768
768	93	9.659062	768
768	93	9.606615	768
768	93	9.785156	768
768	93	9.776719	768
768	93	10.917656	768
768	93	11.927031	768
768	93	9.915104	768
768	93	9.957031	768
768	93	9.915313	768
768	93	9.913021	768
768	93	9.972812	768
768	93	9.598281	768
768	93	9.875208	768
768	93	9.663802	768
768	93	9.920417	768
768	93	9.918542	768
768	93	9.906198	768
768	93	9.661354	768
768	93	9.897969	768
768	93	9.898646	768
768	93	10.165781	768
768	93	10.029635	768
768	93	10.264271	768
768	93	9.926406	768
768	93	9.945208	768
768	93	9.980104	768
768	93	9.895625	768
768	93	9.907865	768
768	93	9.891667	768
768	93	9.971719	768
768	93	9.958438	768
768	93	10.761354	768
768	93	9.890313	768
768	93	11.195573	768
768	93	9.886042	768
768	93	9.981042	768
768	93	10.005937	768
768	93	10.677083	768
768	93	10.193594	768
768	93	11.029687	768
768	93	10.335313	768
768	93	10.940885	768
768	93	9.920365	768
768	93	10.013802	768
768	93	9.910990	768
768	93	9.594062	768
768	93	9.883646	768
768	93	9.711302	768
768	93	9.807187	768
768	93	9.905469	768
2048	1	9.144001	16384
2048	1	9.581250	16384
2048	1	9.310867	16384
2048	1	9.275994	16384
2048	1	9.289321	16384
2048	1	9.298335	16384
2048	1	9.910840	16384
2048	1	9.133108	16384
2048	1	9.234058	16384
2048	1	9.123577	16384
2048	1	9.283999	16384
2048	1	9.289272	16384
2048	1	9.348689	16384
2048	1	9.287070	16384
2048	1	9.131985	16384
2048	1	9.292539	16384
2048	1	9.148528	16384
2048	1	9.537429	16384
2048	1	9.225994	16384
2048	1	9.106121	16384
2048	1	9.098069	16384
2048	1	9.115469	16384
2048	1	9.294004	16384
2048	1	9.671765	16384
2048	1	9.299028	16384
2048	1	9.288870	16384
2048	1	9.298877	16384
2048	1	9.214160	16384
2048	1	9.838938	16384
2048	1	9.208025	16384
2048	1	9.149031	16384
2048	1	9.138953	16384
2048	1	9.196799	16384
2048	1	9.290371	16384
2048	1	9.911387	16384
2048	1	9.154409	16384
2048	1	9.240359	16384
2048	1	9.202961	16384
2048	1	9.120117	16384
2048	1	9.632529	16384
2048	1	9.266321	16384
2048	1	9.279426	16384
2048	1	9.281399	16384
2048	1	9.315645	16384
2048	1	9.286438	16384
2048	1	9.990884	16384
2048	1	9.188469	16384
2048	1	9.134255	16384
2048	1	9.232673	16384
2048	1	9.215042	16384
2048	1	9.135479	16384
2048	1	9.292234	16384
2048	1	9.345161	16384
2048	1	9.282742	16384
2048	1	9.167566	16384
2048	1	9.305901	16384
2048	1	9.816345	16384
2048	1	9.372939	16384
2048	1	9.289399	16384
2048	1	9.157388	16384
2048	1	9.101279	16384
2048	1	9.280276	16384
2048	1	9.210137	16384
2048	1	9.307104	16384
2048	1	9.286809	16384
2048	1	9.105344	16384
2048	1	9.098179	16384
2048	1	9.888196	16384
2048	1	9.233918	16384
2048	1	9.112988	16384
2048	1	9.283599	16384
2048	1	9.298809	16384
2048	1	9.120530	16384
2048	1	9.864001	16384
2048	1	9.146443	16384
2048	1	9.099011	16384
2048	1	9.163374	16384
2048	1	9.276213	16384
2048	1	9.247800	16384
2048	1	9.228538	16384
2048	1	9.217988	16384
2048	1	9.285537	16384
2048	1	9.099641	16384
2048	1	9.305881	16384
2048	1	9.243389	16384
2048	1	9.203025	16384
2048	1	9.156470	16384
2048	1	9.159841	16384
2048	1	9.145471	16384
2048	1	9.112734	16384
2048	1	9.492749	16384
2048	1	9.144880	16384
2048	1	9.108032	16384
2048	1	9.245359	16384
2048	1	9.106611	16384
2048	1	9.377688	16384
2048	1	9.281787	16384
2048	1	9.100078	16384
2048	1	9.188879	16384
2048	1	9.132122	16384
2048	5	9.421819	3276
2048	5	9.405324	3276
2048	5	9.402454	3276
2048	5	9.419805	3276
2048	5	15.132949	3276
2048	5	9.256093	3276
2048	5	9.561502	3276
2048	5	9.202320	3276
2048	5	9.446117	3276
2048	5	9.207680	3276
2048	5	9.417839	3276
2048	5	9.303993	3276
2048	5	9.409145	3276
2048	5	9.186484	3276
2048	5	9.423993	3276
2048	5	9.311331	3276
2048	5	9.557460	3276
2048	5	9.422222	3276
2048	5	9.409951	3276
2048	5	12.993724	3276
2048	5	9.595592	3276
2048	5	9.334762	3276
2048	5	9.540781	3276
2048	5	9.551050	3276
2048	5	9.466557	3276
2048	5	9.400098	3276
2048	5	9.183516	3276
2048	5	9.183858	3276
2048	5	9.195433	3276
2048	5	9.234164	3276
2048	5	9.436435	3276
2048	5	9.189976	3276
2048	5	9.408791	3276
2048	5	9.404359	3276
2048	5	9.418791	3276
2048	5	11.004335	3276
2048	5	9.300598	3276
2048	5	9.455800	3276
2048	5	9.559377	3276
2048	5	9.410049	3276
2048	5	9.183895	3276
2048	5	9.408193	3276
2048	5	9.186935	3276
2048	5	9.405079	3276
2048	5	9.194567	3276
2048	5	9.207692	3276
2048	5	9.195311	3276
2048	5	9.261343	3276
2048	5	9.190073	3276
2048	5	9.197277	3276
2048	5	9.209829	3276
2048	5	9.271624	3276
2048	5	9.268510	3276
2048	5	9.221404	3276
2048	5	9.186484	3276
2048	5	9.440476	3276
2048	5	9.195971	3276
2048	5	9.187814	3276
2048	5	9.191709	3276
2048	5	9.183968	3276
2048	5	9.231282	3276
2048	5	9.331661	3276
2048	5	9.180574	3276
2048	5	9.321770	3276
2048	5	9.214689	3276
2048	5	9.302320	3276
2048	5	9.423309	3276
2048	5	9.631624	3276
2048	5	9.607937	3276
2048	5	9.189670	3276
2048	5	9.410818	3276
2048	5	9.345311	3276
2048	5	9.177814	3276
2048	5	9.470977	3276
2048	5	9.192186	3276
2048	5	9.333626	3276
2048	5	9.410574	3276
2048	5	9.460147	3276
2048	5	9.404933	3276
2048	5	9.427241	3276
2048	5	9.414151	3276
2048	5	9.249695	3276
2048	5	9.189133	3276
2048	5	9.522979	3276
2048	5	9.382088	3276
2048	5	9.445287	3276
2048	5	9.203541	3276
2048	5	9.458767	3276
2048	5	9.411013	3276
2048	5	9.495861	3276
2048	5	9.407473	3276
2048	5	9.297668	3276
2048	5	9.408352	3276
2048	5	9.432210	3276
2048	5	9.416166	3276
2048	5	9.403980	3276
2048	5	9.401343	3276
2048	5	9.410024	3276
2048	5	9.420403	3276
2048	5	9.375324	3276
2048	12	10.091973	2048
2048	12	10.049863	2048
2048	12	9.768359	2048
2048	12	10.022441	2048
2048	12	9.682773	2048
2048	12	9.743320	2048
